"muni_idx","obs","pred_bym2","pred_naive","n","n_efectivo","vecinos_retenidos","estrato_vecinos"
350,1,0.767338050709966,0.659216888047456,2,1.88186617807694,6,"3+"
351,0.796148444300815,0.637730224206519,0.659216888047456,9,6.94719954460617,4,"3+"
352,0.633222230487722,0.60758997100015,0.659216888047456,12,9.89713743172447,4,"3+"
353,0.724252398981852,0.71465464080568,0.659216888047456,3,2.22817084641135,7,"3+"
354,0.66677244326633,0.610349665147672,0.659216888047456,9,6.68134453546028,4,"3+"
355,1,0.343706555834393,0.659216888047456,2,1.50112713626518,2,"1-2"
356,0.702127952538385,0.646370635992723,0.659216888047456,14,6.97794481618943,4,"3+"
357,0.422712205087574,0.570068090472881,0.659216888047456,13,10.6247554234408,5,"3+"
359,0.838776812691139,0.721145548859736,0.659216888047456,25,7.84294231042334,2,"1-2"
360,0.595704244238025,0.559974115801714,0.659216888047456,21,14.4529747091017,4,"3+"
361,1,0.655356653610582,0.659216888047456,2,1.77516535858209,1,"1-2"
363,0.560909854717701,0.59697431019989,0.659216888047456,15,11.2281835519669,3,"3+"
364,0.733998657946726,0.628898254492833,0.659216888047456,6,5.36090353427576,3,"3+"
365,0.820815389588619,0.606555182720878,0.659216888047456,7,6.47866287272183,4,"3+"
366,0.251662254891633,0.562544865609457,0.659216888047456,14,7.22144304263472,8,"3+"
367,0.9256581402431,0.617199891163515,0.659216888047456,13,9.16069719774655,4,"3+"
368,0.659407287077511,0.619391636705845,0.659216888047456,18,12.6016336040802,6,"3+"
370,1,0.868504311419393,0.659216888047456,1,1,5,"3+"
371,0.877103618941347,0.603619930011914,0.659216888047456,9,4.02279855159228,4,"3+"
373,0.740195925740798,0.623187702249223,0.659216888047456,29,21.0986969307403,4,"3+"
374,0.505231766645314,0.584890009285894,0.659216888047456,11,8.69533277202419,2,"1-2"
375,0.723169595829854,0.657329430395086,0.659216888047456,60,18.9573584098115,3,"3+"
376,0.797210713298914,0.629406153193983,0.659216888047456,11,9.54768318022466,4,"3+"
378,0.260059367837829,0.641762387923933,0.659216888047456,2,1.6256382294253,2,"1-2"
385,1,0.699177252976368,0.659216888047456,1,1,3,"3+"
388,0.799698536988533,0.533855207620776,0.659216888047456,9,6.77533995089675,3,"3+"
389,0.635916520324655,0.627568422708607,0.659216888047456,7,4.65551656189644,2,"1-2"
392,0.678862540305365,0.664416127258594,0.659216888047456,3,2.24362752683902,1,"1-2"
393,0.910321433690593,0.601270356395531,0.659216888047456,9,7.1571173275613,3,"3+"
395,0.528774563577564,0.556331646412073,0.659216888047456,13,10.4826535446798,4,"3+"
398,0.719339553013079,0.668941123223161,0.659216888047456,9,7.61443140311955,4,"3+"
399,0.875745177271261,0.665295905156615,0.659216888047456,9,6.33512393568921,0,"0"
402,0.544651202548434,0.550830444066776,0.659216888047456,2,1.98417635319816,2,"1-2"
404,0.63478636900967,0.624104975638232,0.659216888047456,39,23.6935216597624,3,"3+"
412,0.815551015844625,0.723743689287999,0.659216888047456,7,5.48964480928383,1,"1-2"
415,0.384841139560198,0.635062905537735,0.659216888047456,9,3.28709961334633,4,"3+"
423,0.400438209292691,0.658257865299911,0.659216888047456,3,2.91513055582792,1,"1-2"
427,0.759893646850533,0.774172082538427,0.659216888047456,13,9.87419979842815,1,"1-2"
435,0.751771351907385,0.714286952892319,0.659216888047456,8,6.7490545385579,1,"1-2"
437,0.58128120966786,0.784166777764315,0.659216888047456,4,2.39367046823283,3,"3+"
