"muni_idx","diferencia_pp","dif_q025","dif_q975","prev_ESH","fuente_ESH","priv_ESH","prev_AHA","fuente_AHA","priv_AHA","ambos_directos","suprimir_privacidad","cve_ent","cve_mun","nomgeo"
2207,-24.8629808656892,-53.0442120683712,6.3428801671533,0.557287040769979,"sintetico_postestratificado",FALSE,0.308657232113086,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","010","Altotonga"
2208,-23.4528774148087,-50.5153387647493,7.15427720899542,0.55849584864646,"sintetico_postestratificado",FALSE,0.323967074498373,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","108","Minatitlán"
2209,-23.5705411739034,-53.2596295317004,10.31145500146,0.54675205423824,"sintetico_postestratificado",FALSE,0.311046642499206,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","011","Alvarado"
2210,-23.2452745523144,-51.902722934234,7.90875439110159,0.590808989308399,"sintetico_postestratificado",FALSE,0.358356243785254,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","012","Amatitlán"
2211,-23.7545630236415,-52.1201175562318,7.26471713503887,0.572915077151492,"sintetico_postestratificado",FALSE,0.335369446915077,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","015","Angel R. Cabada"
2212,-24.9229782030952,-52.6734386980625,4.9707607625269,0.544720049488378,"sintetico_postestratificado",FALSE,0.295490267457426,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","016","La Antigua"
2213,-26.6381623084234,-55.8960295400447,7.27769000685275,0.576032656875641,"sintetico_postestratificado",FALSE,0.309651033791406,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","017","Apazapan"
2214,-25.451412099013,-47.9746494393974,-3.14243044971566,0.622065470294704,"muestra_directa",TRUE,0.367551349304575,"muestra_directa",FALSE,TRUE,TRUE,"30","117","Omealca"
2215,-25.9814994107185,-53.6936310637475,1.91276049291341,0.561714840356786,"sintetico_postestratificado",FALSE,0.301899846249601,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","113","Naranjal"
2216,-23.1395000277244,-52.4933067395206,8.15812175472228,0.578251191438137,"sintetico_postestratificado",FALSE,0.346856191160893,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","114","Nautla"
2217,-25.252549529543,-53.5774104300465,6.09993736942994,0.559725265474059,"sintetico_postestratificado",FALSE,0.307199770178629,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","115","Nogales"
2218,-26.8142189379583,-53.7293733543985,3.35551089792749,0.551069775605295,"sintetico_postestratificado",FALSE,0.282927586225713,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","163","Tenochtitlán"
2219,-25.1005682269514,-53.5290033858951,8.85493055731084,0.546863944937233,"sintetico_postestratificado",FALSE,0.295858262667719,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","019","Astacinga"
2220,-24.3629130182898,-54.7958552680171,6.58807637493996,0.566084092393052,"sintetico_postestratificado",FALSE,0.322454962210154,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","042","Colipa"
2221,-24.6558114437746,-53.0659366215638,8.97252097219087,0.587171586798624,"sintetico_postestratificado",FALSE,0.340613472360878,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","043","Comapa"
2222,-22.1549478433453,-48.6089557282846,7.03045748982243,0.532872650258718,"muestra_directa",TRUE,0.311323171825265,"muestra_directa",TRUE,TRUE,TRUE,"30","044","Córdoba"
2223,-25.1977707344645,-51.5538622224198,3.87717647445736,0.564668984244734,"sintetico_postestratificado",FALSE,0.312691276900089,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","047","Coscomatepec"
2224,-23.7615415751695,-53.0973433217225,6.68683962156649,0.576436840122064,"sintetico_postestratificado",FALSE,0.338821424370369,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","049","Cotaxtla"
