"muni_idx","obs","pred_bym2","pred_naive","n","n_efectivo","vecinos_retenidos","estrato_vecinos"
1,0,0.412673877696725,0.40651292513075,1,1,0,"0"
3,0.498094551727517,0.442027975356454,0.40651292513075,88,15.1023346752692,0,"0"
4,1,0.507716267586619,0.40651292513075,1,1,0,"0"
6,0.2018805103163,0.496734392777521,0.40651292513075,6,4.34711671323842,0,"0"
9,0.879077561944352,0.340321906188494,0.40651292513075,7,6.21058744287783,0,"0"
10,0.456699080469791,0.404441864327952,0.40651292513075,17,13.9178093914527,0,"0"
12,0.401660883573839,0.468591445488835,0.40651292513075,7,4.22557935321607,0,"0"
13,0.26989105611129,0.428082956585778,0.40651292513075,32,10.1014628574974,0,"0"
14,0.259685077075598,0.442504436328708,0.40651292513075,10,8.3652728302015,0,"0"
15,0,0.388672005929572,0.40651292513075,2,1.66783679105255,0,"0"
17,0.333789151092762,0.405591180195417,0.40651292513075,27,17.9703187198085,0,"0"
18,0.486261782110794,0.520885008449961,0.40651292513075,4,3.93216565397808,0,"0"
19,0.0419216141032504,0.385694859543552,0.40651292513075,6,3.71899521441228,0,"0"
21,0.566888273758469,0.464087576623348,0.40651292513075,26,20.109579008353,0,"0"
22,0.653594470634224,0.458981666040065,0.40651292513075,57,27.9361368643239,0,"0"
23,0.334169057176073,0.400415918550465,0.40651292513075,36,27.0260205712439,0,"0"
24,0.177521865859882,0.418035743546826,0.40651292513075,31,7.35650049529823,1,"1-2"
25,0.52770750857964,0.450746732106873,0.40651292513075,3,2.73107493083872,1,"1-2"
28,0.343531005202972,0.365090124544496,0.40651292513075,8,6.08358198424557,0,"0"
29,0.847552267332413,0.436669539957441,0.40651292513075,6,5.31643882967629,0,"0"
31,0.399473843762308,0.415540671251966,0.40651292513075,50,32.4049058230086,0,"0"
33,0.171026755579582,0.385810569383733,0.40651292513075,5,4.86699241362966,0,"0"
35,0.335751473609327,0.354781774538174,0.40651292513075,8,3.92539404022218,0,"0"
36,0.402722424888515,0.396532547839913,0.40651292513075,2,1.92705758203795,0,"0"
38,0.459490960138354,0.426981037499746,0.40651292513075,17,13.804792758509,0,"0"
39,0.508013113546581,0.478022535384533,0.40651292513075,6,5.40136435350483,0,"0"
41,0.578326465779244,0.448160522409635,0.40651292513075,23,11.6248978110363,0,"0"
45,0.380985407087547,0.444364822836533,0.40651292513075,7,5.44439060140925,0,"0"
46,0,0.33814014467236,0.40651292513075,1,1,0,"0"
47,0.241320990754132,0.421149916877228,0.40651292513075,5,4.46920767853735,0,"0"
48,0.189066881919265,0.417479308246076,0.40651292513075,3,2.30800445133069,0,"0"
50,0.43455802273709,0.477378197621861,0.40651292513075,18,12.9909482103525,0,"0"
54,0.865658246389158,0.434566135444179,0.40651292513075,4,3.23644011732774,0,"0"
56,0.135169050417711,0.453757390745668,0.40651292513075,3,2.54946055905865,0,"0"
70,0,0.355748711057223,0.40651292513075,2,1.99780411363504,0,"0"
76,0.719445035475078,0.491795601367992,0.40651292513075,9,6.29340055781677,0,"0"
77,0.282996055205058,0.45028610898346,0.40651292513075,2,1.68298765228581,0,"0"
78,1,0.594780302465294,0.40651292513075,1,1,0,"0"
