muni_idx,prev_principal_ponderado,prev_sensibilidad_sin_ponderar,n,dif_sin_menos_principal_pp,quintil_principal,quintil_sin_ponderar,cambia_quintil,estrato_n,suprimir_privacidad
1810,0.527003871611599,0.594470260577039,38,6.74663889654404,1,2,TRUE,n>=30,FALSE
1812,,,,,,,,,TRUE
1814,0.667336483817939,0.677092724954369,13,0.975624113642926,3,4,TRUE,n=10-29,FALSE
1815,0.776943675120426,0.685985103104831,83,-9.09585720155954,5,4,TRUE,n>=30,FALSE
1817,,,,,,,,,TRUE
1819,0.758504246783251,0.745445287475581,14,-1.30589593076699,5,5,FALSE,n=10-29,FALSE
1821,,,,,,,,,TRUE
1823,0.778357769877496,0.590432628449872,25,-18.7925141427624,5,2,TRUE,n=10-29,FALSE
1824,0.544461061514072,0.57164102628959,54,2.71799647755181,1,2,TRUE,n>=30,FALSE
1825,0.631554959352063,0.632922435555183,26,0.136747620311972,3,3,FALSE,n=10-29,FALSE
1827,0.724352495180522,0.654792465272247,13,-6.95600299082754,4,3,TRUE,n=10-29,FALSE
1829,,,,,,,,,TRUE
1830,,,,,,,,,TRUE
1831,,,,,,,,,TRUE
1832,0.641110091604544,0.66353031638245,10,2.24202247779063,3,3,FALSE,n=10-29,FALSE
1833,,,,,,,,,TRUE
1834,,,,,,,,,TRUE
1839,0.801390326324847,0.720105984011443,25,-8.1284342313404,5,5,FALSE,n=10-29,FALSE
1846,,,,,,,,,TRUE
1848,0.690546132323011,0.682312313347715,17,-0.82338189752964,4,4,FALSE,n=10-29,FALSE
1853,0.55503764475064,0.543807211572407,28,-1.12304331782327,2,1,TRUE,n=10-29,FALSE
1856,0.751207069423214,0.732349188796243,45,-1.88578806269711,5,5,FALSE,n>=30,FALSE
1865,0.550648031257167,0.56800382421801,16,1.73557929608432,2,1,TRUE,n=10-29,FALSE
1869,0.456118140017922,0.588813537119073,10,13.2695397101151,1,2,TRUE,n=10-29,FALSE
1876,0.627852095846564,0.655709296067362,13,2.78572002207974,3,3,FALSE,n=10-29,FALSE
1882,0.56632742431341,0.61028003806358,14,4.39526137501696,2,2,FALSE,n=10-29,FALSE
1887,,,,,,,,,TRUE
1890,,,,,,,,,TRUE
1891,0.781595818699133,0.722549939106025,12,-5.90458795931083,5,5,FALSE,n=10-29,FALSE
1892,,,,,,,,,TRUE
1894,0.675434287515019,0.652490340912182,17,-2.29439466028366,3,3,FALSE,n=10-29,FALSE
1897,0.773208451981302,0.734513115022527,40,-3.86953369587747,5,5,FALSE,n>=30,FALSE
1898,0.71197074962127,0.705306835123558,12,-0.666391449771164,4,4,FALSE,n=10-29,FALSE
1901,0.625847338797096,0.637413341066457,13,1.15660022693608,3,3,FALSE,n=10-29,FALSE
1902,,,,,,,,,TRUE
1903,,,,,,,,,TRUE
1904,0.591121856874546,0.60544121439453,46,1.43193575199843,2,2,FALSE,n>=30,FALSE
1905,,,,,,,,,TRUE
1907,0.657335433136828,0.629315534613952,27,-2.80198985228763,3,3,FALSE,n=10-29,FALSE
1908,0.64146941312782,0.65398367118854,62,1.25142580607208,3,3,FALSE,n>=30,FALSE
1909,,,,,,,,,TRUE
1910,0.668991640737728,0.685091025308816,49,1.60993845710875,3,4,TRUE,n>=30,FALSE
1913,,,,,,,,,TRUE
1924,,,,,,,,,TRUE
1925,0.694663398233394,0.709391968999469,25,1.47285707660745,4,4,FALSE,n=10-29,FALSE
1928,,,,,,,,,TRUE
1932,0.550016892200105,0.651790275197267,16,10.1773382997162,2,3,TRUE,n=10-29,FALSE
1933,0.543324027062244,0.56352486311654,19,2.02008360542953,1,1,FALSE,n=10-29,FALSE
1935,0.657379820731409,0.639282629548423,21,-1.8097191182986,3,3,FALSE,n=10-29,FALSE
1940,0.57078919482777,0.583311785495842,85,1.25225906680719,2,2,FALSE,n>=30,FALSE
1942,,,,,,,,,TRUE
1946,,,,,,,,,TRUE
1955,,,,,,,,,TRUE
1966,0.714547467038375,0.664085048784616,21,-5.0462418253759,4,3,TRUE,n=10-29,FALSE
1967,0.522935536795913,0.532400173400288,27,0.946463660437535,1,1,FALSE,n=10-29,FALSE
1968,,,,,,,,,TRUE
1971,0.38540980130067,0.514818721246846,10,12.9408919946176,1,1,FALSE,n=10-29,FALSE
1983,0.532831395754158,0.593042766395161,25,6.02113706410027,1,2,TRUE,n=10-29,FALSE
1984,,,,,,,,,TRUE
1985,,,,,,,,,TRUE
1988,0.553318034647336,0.616213320504406,13,6.28952858570709,2,2,FALSE,n=10-29,FALSE
