muni_idx,prev_principal_ponderado,prev_sensibilidad_sin_ponderar,n,dif_sin_menos_principal_pp,quintil_principal,quintil_sin_ponderar,cambia_quintil,estrato_n,suprimir_privacidad
681,0.36166769150807,0.311154406481716,27,-5.05132850263531,2,1,TRUE,n=10-29,FALSE
682,,,,,,,,,TRUE
683,,,,,,,,,TRUE
688,0.379511804610799,0.370092555358508,21,-0.941924925229048,3,2,TRUE,n=10-29,FALSE
692,0.37753478554047,0.333776409679671,24,-4.37583758607989,3,2,TRUE,n=10-29,FALSE
694,0.492320636847512,0.375139001548343,12,-11.7181635299169,4,2,TRUE,n=10-29,FALSE
695,,,,,,,,,TRUE
698,0.490157817622259,0.495881738191745,46,0.572392056948623,4,5,TRUE,n>=30,FALSE
699,0.292994052044472,0.336766018413831,14,4.37719663693593,1,2,TRUE,n=10-29,FALSE
705,,,,,,,,,TRUE
707,0.255765643926361,0.300456735883281,18,4.46910919569192,1,1,FALSE,n=10-29,FALSE
708,,,,,,,,,TRUE
709,,,,,,,,,TRUE
710,0.266993095237316,0.305598105579453,10,3.86050103421372,1,1,FALSE,n=10-29,FALSE
713,,,,,,,,,TRUE
718,0.530845221168721,0.452604070002401,12,-7.82411511663197,5,4,TRUE,n=10-29,FALSE
719,0.389159527464933,0.388448405697367,16,-0.0711121767565659,3,3,FALSE,n=10-29,FALSE
720,0.40476804015057,0.38868692998873,29,-1.608111016184,3,3,FALSE,n=10-29,FALSE
724,0.20089696198913,0.240804428254837,11,3.99074662657069,1,1,FALSE,n=10-29,FALSE
725,,,,,,,,,TRUE
726,,,,,,,,,TRUE
734,,,,,,,,,TRUE
736,0.382262249684416,0.41303681778857,31,3.0774568104154,3,3,FALSE,n>=30,FALSE
738,0.492156189149672,0.498149195493924,26,0.599300634425187,4,5,TRUE,n=10-29,FALSE
743,0.411541683744877,0.449659413194289,26,3.81177294494126,3,4,TRUE,n=10-29,FALSE
749,,,,,,,,,TRUE
750,,,,,,,,,TRUE
751,0.40121201932931,0.391636476169726,16,-0.957554315958475,3,3,FALSE,n=10-29,FALSE
759,,,,,,,,,TRUE
760,0.509062395826765,0.427050562830221,22,-8.20118329965441,5,4,TRUE,n=10-29,FALSE
761,0.339340496307102,0.369889919151896,17,3.05494228447939,2,2,FALSE,n=10-29,FALSE
766,,,,,,,,,TRUE
770,0.515417970426738,0.466816832725339,40,-4.86011377013989,5,4,TRUE,n>=30,FALSE
