muni_id,prevalencia,ci_l,ci_u,n,cv_pct,suprimir_privacidad
16_015,,,,,,TRUE
16_019,,,,,,TRUE
16_023,,,,,,TRUE
16_029,,,,,,TRUE
16_033,,,,,,TRUE
16_043,,,,,,TRUE
16_047,,,,,,TRUE
16_051,,,,,,TRUE
16_052,0.349945072783075,0.349945072783075,0.349945072783075,10,1.6186549339914e-14,FALSE
16_053,0.304727995135674,0.0601615603045972,0.549294429966751,15,40.9475976191838,FALSE
16_061,,,,,,TRUE
16_062,,,,,,TRUE
16_068,,,,,,TRUE
16_069,,,,,,TRUE
16_073,,,,,,TRUE
16_075,,,,,,TRUE
16_082,0.578589677827953,0.537415372691319,0.619763982964588,13,3.63077658384116,FALSE
16_088,,,,,,TRUE
16_099,,,,,,TRUE
16_102,,,,,,TRUE
16_107,,,,,,TRUE
17_003,,,,,,TRUE
17_004,,,,,,TRUE
17_005,,,,,,TRUE
17_006,0.260488428458742,0.0399498992635062,0.481026957653978,13,43.1956453568505,FALSE
17_007,0.274311023656042,0.10915389662395,0.439468150688133,20,30.7183572863459,FALSE
17_008,,,,,,TRUE
17_010,,,,,,TRUE
17_011,0.733096231152776,0.462845777510592,1.00334668479496,17,18.8082926431774,FALSE
17_012,,,,,,TRUE
17_015,,,,,,TRUE
17_018,,,,,,TRUE
17_019,,,,,,TRUE
17_020,,,,,,TRUE
17_024,,,,,,TRUE
17_025,,,,,,TRUE
17_028,,,,,,TRUE
17_029,,,,,,TRUE
17_031,,,,,,TRUE
17_032,,,,,,TRUE
17_036,,,,,,TRUE
18_002,,,,,,TRUE
18_004,,,,,,TRUE
18_006,0.425217349754522,0.331868236436487,0.518566463072557,14,11.2006480119275,FALSE
18_007,,,,,,TRUE
18_008,,,,,,TRUE
18_011,,,,,,TRUE
18_013,,,,,,TRUE
18_014,,,,,,TRUE
18_015,,,,,,TRUE
18_016,,,,,,TRUE
18_017,0.502873328419496,0.327728060126959,0.678018596712033,35,17.7698489284273,FALSE
18_020,,,,,,TRUE
19_006,0.412511979977056,0.155373698304216,0.669650261649897,30,31.8034401960367,FALSE
19_007,,,,,,TRUE
19_009,,,,,,TRUE
19_012,0.392393610708204,0.10874601976836,0.676041201648048,17,36.8808652061346,FALSE
19_018,,,,,,TRUE
19_021,0.305024821572499,0.20764497350425,0.402404669640747,27,16.2883780070925,FALSE
19_026,0.442294696053113,0.333428556740598,0.551160835365627,46,12.5581312922106,FALSE
19_031,0.266944587252732,0.00633004447613883,0.527559130029325,15,49.8105636176688,FALSE
19_032,,,,,,TRUE
19_039,0.307338161594475,0.133083935741005,0.481592387447945,53,28.9274904264856,FALSE
19_044,,,,,,TRUE
19_046,0.193585196831937,-0.0772570756600544,0.464427469323929,22,71.3819213274059,FALSE
19_047,,,,,,TRUE
19_048,0.0281996296612584,-0.034165007783277,0.0905642671057937,10,112.833724967162,FALSE
19_049,,,,,,TRUE
20_002,,,,,,TRUE
20_021,,,,,,TRUE
20_023,,,,,,TRUE
20_025,,,,,,TRUE
20_028,,,,,,TRUE
20_030,,,,,,TRUE
20_039,,,,,,TRUE
20_057,,,,,,TRUE
20_067,,,,,,TRUE
