"muni_idx","obs","pred_bym2","pred_naive","n","vecinos_retenidos","estrato_vecinos"
1224,0.5,0.301123313530595,0.42035600182565,6,0,"0"
1248,0.5,0.44153027174797,0.42035600182565,6,2,"1-2"
1276,0.5,0.433341620858693,0.42035600182565,2,0,"0"
1346,0.5,0.284820954584925,0.42035600182565,2,0,"0"
1356,0,0.445280751938289,0.42035600182565,1,0,"0"
1374,0,0.353196776068836,0.42035600182565,2,0,"0"
1433,0.75,0.39671453436359,0.42035600182565,4,0,"0"
1474,1,0.466874915681768,0.42035600182565,1,2,"1-2"
1475,0.333333333333333,0.319077349521913,0.42035600182565,3,1,"1-2"
1483,0.333333333333333,0.475184594289201,0.42035600182565,3,1,"1-2"
1500,0,0.390193706695324,0.42035600182565,4,0,"0"
1512,1,0.399335532815584,0.42035600182565,2,4,"3+"
1515,0.5,0.52390255009699,0.42035600182565,2,1,"1-2"
1517,0.666666666666667,0.489275024492081,0.42035600182565,3,1,"1-2"
1520,0.5,0.487839291048814,0.42035600182565,2,0,"0"
1531,1,0.500861963672052,0.42035600182565,1,1,"1-2"
1565,0,0.446985390824284,0.42035600182565,2,0,"0"
1566,1,0.451083163755912,0.42035600182565,1,0,"0"
1569,0.5,0.441893832514708,0.42035600182565,4,2,"1-2"
1592,0.25,0.370075882137096,0.42035600182565,12,0,"0"
1598,0.333333333333333,0.335771600097024,0.42035600182565,6,1,"1-2"
1602,0.5,0.372790470396293,0.42035600182565,2,3,"3+"
1608,1,0.349356468128477,0.42035600182565,2,1,"1-2"
1620,0,0.305205092777163,0.42035600182565,2,0,"0"
1623,0,0.300150620833568,0.42035600182565,1,0,"0"
1626,0.166666666666667,0.388847469715177,0.42035600182565,6,1,"1-2"
1629,0.666666666666667,0.279479837373884,0.42035600182565,3,0,"0"
1632,0.666666666666667,0.40097841289271,0.42035600182565,6,2,"1-2"
1640,0.5,0.338385706561927,0.42035600182565,2,0,"0"
1654,0,0.393936079062936,0.42035600182565,2,2,"1-2"
1666,0.5,0.363576351476256,0.42035600182565,2,0,"0"
1678,0,0.41889823857582,0.42035600182565,2,0,"0"
1695,0.25,0.45797771863137,0.42035600182565,4,0,"0"
1735,1,0.357871968670766,0.42035600182565,2,1,"1-2"
1751,0.333333333333333,0.409765696531547,0.42035600182565,3,3,"3+"
1756,1,0.349030775548632,0.42035600182565,3,1,"1-2"
1757,0.5625,0.46445096714803,0.42035600182565,16,4,"3+"
1758,0.666666666666667,0.347988642423455,0.42035600182565,6,0,"0"
1763,0.5,0.483733208813412,0.42035600182565,2,2,"1-2"
1774,0.5,0.308480988293337,0.42035600182565,8,1,"1-2"
1780,0.6,0.412790486025107,0.42035600182565,5,0,"0"
1785,0.333333333333333,0.316816717972559,0.42035600182565,3,1,"1-2"
1792,0.5,0.562179216750853,0.42035600182565,2,5,"3+"
1798,0,0.390837322208893,0.42035600182565,1,2,"1-2"
1800,0,0.345017965803727,0.42035600182565,3,0,"0"
1803,0.5,0.283897260881272,0.42035600182565,2,1,"1-2"
1805,0.714285714285714,0.507408366305639,0.42035600182565,7,4,"3+"
1807,0.25,0.418157812837003,0.42035600182565,8,4,"3+"
1808,0,0.383882597451745,0.42035600182565,2,3,"3+"
1810,0.315789473684211,0.421902765003786,0.42035600182565,19,4,"3+"
1812,0,0.415214041555746,0.42035600182565,2,1,"1-2"
1814,0.571428571428571,0.39834070828344,0.42035600182565,7,2,"1-2"
1815,0.338983050847458,0.436719909625098,0.42035600182565,59,6,"3+"
1817,0,0.335993694510545,0.42035600182565,3,2,"1-2"
1819,0.2,0.444507806937124,0.42035600182565,10,6,"3+"
1821,0.666666666666667,0.430496774379923,0.42035600182565,3,1,"1-2"
1823,0.357142857142857,0.322468924440971,0.42035600182565,14,4,"3+"
1824,0.52,0.433103627382416,0.42035600182565,25,1,"1-2"
1825,0.375,0.39249479547327,0.42035600182565,16,0,"0"
1827,0.428571428571429,0.4322440329303,0.42035600182565,7,4,"3+"
1829,0,0.409692866358468,0.42035600182565,2,2,"1-2"
1830,0,0.242952970823413,0.42035600182565,2,2,"1-2"
1831,0.666666666666667,0.399529700896137,0.42035600182565,3,3,"3+"
1832,0.2,0.494177697974417,0.42035600182565,5,2,"1-2"
1833,0.333333333333333,0.376856316476531,0.42035600182565,3,0,"0"
1834,0.666666666666667,0.34324887641961,0.42035600182565,6,0,"0"
1839,0.3125,0.430001698258615,0.42035600182565,16,0,"0"
1846,0,0.533514301065909,0.42035600182565,1,0,"0"
1848,0.454545454545455,0.512324914373868,0.42035600182565,11,1,"1-2"
1853,0.333333333333333,0.315091355025895,0.42035600182565,9,0,"0"
1856,0.583333333333333,0.464936583834522,0.42035600182565,36,2,"1-2"
1865,0,0.345323933267184,0.42035600182565,7,0,"0"
1869,0.333333333333333,0.343038885667349,0.42035600182565,3,3,"3+"
1876,0.25,0.419936579059882,0.42035600182565,8,4,"3+"
1882,0.222222222222222,0.298843408387913,0.42035600182565,9,0,"0"
1887,0,0.481307337303451,0.42035600182565,1,0,"0"
1890,0,0.338167711573518,0.42035600182565,1,4,"3+"
1891,0.363636363636364,0.353283058266206,0.42035600182565,11,2,"1-2"
1892,0.25,0.390968534058814,0.42035600182565,4,2,"1-2"
1894,0.75,0.393941889131587,0.42035600182565,12,2,"1-2"
1897,0.290322580645161,0.391852566104859,0.42035600182565,31,1,"1-2"
1898,0,0.40328081748522,0.42035600182565,9,2,"1-2"
1901,0.666666666666667,0.438175263204372,0.42035600182565,6,1,"1-2"
1902,0,0.332632531573539,0.42035600182565,3,1,"1-2"
1903,0.333333333333333,0.337382164324069,0.42035600182565,6,2,"1-2"
1904,0.592592592592593,0.42401619800329,0.42035600182565,27,1,"1-2"
1905,0.666666666666667,0.389751112419516,0.42035600182565,3,2,"1-2"
1907,0.333333333333333,0.36269315998445,0.42035600182565,15,3,"3+"
1908,0.394736842105263,0.441179175812157,0.42035600182565,38,3,"3+"
1909,0.6,0.359551743539157,0.42035600182565,5,4,"3+"
1910,0.290322580645161,0.427913003530227,0.42035600182565,31,2,"1-2"
1913,0,0.308926873053098,0.42035600182565,4,1,"1-2"
1924,0.25,0.51636892891173,0.42035600182565,4,1,"1-2"
