"muni_idx","obs","pred_bym2","pred_naive","n","n_efectivo","vecinos_retenidos","estrato_vecinos"
1,0.770610273855346,0.841673399914506,0.809635758707129,2,1.54688649958854,2,"1-2"
3,0.790535884832409,0.774507875034103,0.809635758707129,100,15.7142707913825,3,"3+"
4,1,0.7517305035193,0.809635758707129,1,1,2,"1-2"
6,1,0.811189245557252,0.809635758707129,6,4.34711671323842,2,"1-2"
9,1,0.766544506122095,0.809635758707129,7,6.21058744287783,4,"3+"
10,0.982439204282245,0.788565375022839,0.809635758707129,18,14.3559710608114,2,"1-2"
12,1,0.905036638246331,0.809635758707129,7,4.22557935321607,3,"3+"
13,0.939426544744114,0.852643877641243,0.809635758707129,39,11.3544838344121,3,"3+"
14,1,0.921286985536167,0.809635758707129,10,8.3652728302015,5,"3+"
15,1,0.963801474347031,0.809635758707129,2,1.66783679105255,2,"1-2"
17,0.97465446409292,0.899068563741841,0.809635758707129,28,18.6899687005336,3,"3+"
18,0.652380197043466,0.941212027235238,0.809635758707129,6,5.89664550956755,2,"1-2"
19,0.79890180394539,0.80216406187519,0.809635758707129,7,4.71569473737092,1,"1-2"
21,0.775661432997049,0.81536365713886,0.809635758707129,34,26.9288801899692,1,"1-2"
22,0.851747682576309,0.882906172841882,0.809635758707129,62,25.4906765880753,2,"1-2"
23,0.95007569306187,0.849226033122367,0.809635758707129,39,29.1544308153508,1,"1-2"
24,0.833621590254547,0.711550959212531,0.809635758707129,35,9.409546663597,3,"3+"
25,1,0.73274206215565,0.809635758707129,3,2.73107493083872,1,"1-2"
28,1,0.865140870062772,0.809635758707129,8,6.08358198424557,2,"1-2"
29,1,0.883434134605848,0.809635758707129,6,5.31643882967629,1,"1-2"
30,0.368925920289059,0.855187971671518,0.809635758707129,2,1.87139465733334,2,"1-2"
31,0.867429363541975,0.825106877730525,0.809635758707129,56,37.4269137540748,2,"1-2"
33,0.885004867298536,0.930110819912415,0.809635758707129,6,5.74212606684417,1,"1-2"
35,0.851938948101612,0.793745151766082,0.809635758707129,10,5.10152144288183,2,"1-2"
36,1,0.870028856276669,0.809635758707129,2,1.92705758203795,1,"1-2"
38,0.914642764786269,0.84602975074604,0.809635758707129,18,14.730593762105,4,"3+"
39,1,0.950962872044141,0.809635758707129,6,5.40136435350483,0,"0"
41,0.949671443768887,0.841989577020631,0.809635758707129,25,12.6794824909231,4,"3+"
45,1,0.818941939839455,0.809635758707129,7,5.44439060140925,3,"3+"
46,1,0.935108853736268,0.809635758707129,1,1,0,"0"
47,0.622918241642312,0.633931329778789,0.809635758707129,7,6.07982542828861,4,"3+"
48,0.517338301115378,0.88954844040248,0.809635758707129,5,4.11941750627798,1,"1-2"
50,0.809978743721877,0.807395765257091,0.809635758707129,21,15.0082395262057,2,"1-2"
54,0.698392427645512,0.84630293774314,0.809635758707129,7,4.8859332976023,1,"1-2"
56,0.767023022523241,0.826311488413548,0.809635758707129,4,3.50824867607013,2,"1-2"
