"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"11_018",0.212747820893959,0.212747820893959,0.212747820893959,8,1.33124822690578e-14
"11_019",0.316592687615981,0.316592687615981,0.316592687615981,7,0
"11_020",0.475615933522776,0.333845702705619,0.617386164339933,110,15.2080166619256
"11_022",0.594542816832719,0.461685256095533,0.727400377569905,9,11.4011081867872
"11_023",0.110696587858343,-0.0460525014743385,0.267445677191024,12,72.2461520422628
"11_025",0.614957786108112,0.448714608591769,0.781200963624455,7,13.7924829359765
"11_026",1,1,1,2,0
"11_027",0.29409856819349,-0.207782526933536,0.795979663320516,10,87.0666541496417
"11_028",0.18745228461166,0.18745228461166,0.18745228461166,4,0
"11_029",0.211758700601075,0.211758700601075,0.211758700601076,2,1.33746645847011e-14
"11_030",0.385393496928227,0.246267606880684,0.524519386975769,11,18.4182134698166
"11_031",0.633454085582262,0.633454085582262,0.633454085582262,5,8.9420895938439e-15
"11_032",0,0,0,4,NA
"11_033",0.570171973489479,0.570171973489479,0.570171973489479,4,9.93455211801561e-15
"11_035",0,0,0,2,NA
"11_037",0.175243764256041,-0.0858539329964529,0.436341461508535,14,76.0158921537871
"11_039",0.290052443335814,0.290052443335814,0.290052443335814,9,0
"11_041",0.250580582230787,-0.141279688633565,0.64244085309514,6,79.7861940637257
"11_042",0.730867005727778,0.596435329297706,0.86529868215785,13,9.38441460318012
"11_043",0,0,0,1,NA
"11_044",0.567681807130361,0.493678559245836,0.641685055014885,7,6.65104265285836
"11_046",0.280017021541111,0.105709171840401,0.454324871241821,3,31.7597037096034
"12_001",0.5006959633688,0.24101290825635,0.760379018481251,15,26.4614385460143
"12_007",0,0,0,5,NA
"12_011",0.849103937365678,0.849103937365678,0.849103937365678,2,6.671036297908e-15
"12_012",0.304740732107088,0.304740732107088,0.304740732107088,4,1.8587614290014e-14
"12_014",0.564540504272723,0.564540504272723,0.564540504272723,6,0
"12_027",0.320376937012604,-0.10452315728254,0.745277031307748,9,67.6658452437084
"12_029",0.161495094646059,-0.134448415522545,0.457438604814663,5,93.4960824362111
"12_031",0,0,0,1,NA
"12_032",0.320347747422432,0.320347747422432,0.320347747422432,6,0
"12_035",0.368856485324349,-0.116804104750552,0.854517075399249,7,67.176808651324
"12_038",0.595287253094989,0.595287253094989,0.595287253094989,7,9.51541152177028e-15
"12_039",0.321097850245266,0.321097850245266,0.321097850245266,6,0
"12_042",1,1,1,4,0
"12_051",0,0,0,3,NA
"12_053",0,0,0,1,NA
"12_056",0,0,0,1,NA
"12_061",0.397347292896475,0.397347292896475,0.397347292896475,5,1.42555474471015e-14
"12_062",0,0,0,1,NA
"12_075",0.409131709528071,0.155977090261123,0.662286328795019,4,31.5694230063816
"13_006",0.104667133505607,0.104667133505607,0.104667133505607,5,2.02943476517378e-14
"13_008",0.200518198651032,0.200518198651032,0.200518198651032,3,0
"13_010",0.275120814677285,0.275120814677285,0.275120814677285,6,0
"13_018",0.381567447208087,0.381567447208087,0.381567447208087,4,0
"13_024",0.45870572509283,0.45870572509283,0.45870572509283,3,0
"13_027",0,0,0,4,NA
"13_028",0.18769698696265,0.18769698696265,0.18769698696265,5,0
"13_029",0,0,0,1,NA
"13_035",0,0,0,2,NA
"13_037",0.110963367043389,0.110963367043389,0.110963367043389,11,0
"13_041",0,0,0,1,NA
"13_046",0.11312408560738,0.0902389670311786,0.136009204183582,9,10.3214809149923
"13_048",0.259062764703471,0.168350021207775,0.349775508199168,8,17.8651733453766
"13_051",0.592524719271751,0.363945738129715,0.821103700413787,6,19.682204870277
"13_054",1,1,1,3,0
"13_057",0.451219823015322,0.277172903206705,0.62526674282394,7,19.6798643039519
"13_061",1,1,1,1,0
"13_063",0,0,0,1,NA
"13_069",0.350237895483191,0.35023789548319,0.350237895483191,4,2.42595244257409e-14
"13_076",0.282381825959971,0.080064984185418,0.484698667734524,10,36.5543632652325
"13_077",1,1,1,1,0
"13_080",0.5,0.5,0.5,2,0
"14_002",0.434055951874355,0.434055951874355,0.434055951874355,2,6.52496891518574e-15
"14_008",0.302828631452596,0.302828631452596,0.302828631452596,4,9.3524894916512e-15
"14_021",0.333333333333333,0.333333333333333,0.333333333333333,3,1.69932095605891e-14
"14_039",0.437943088162479,0.0836029241535331,0.792283252171426,20,41.2806601703177
"14_044",0,0,0,1,NA
"14_046",0.126826345004716,0.126826345004716,0.126826345004716,4,0
"14_053",0,0,0,3,NA
"14_058",1,1,1,1,0
"14_066",0,0,0,1,NA
"14_067",0,0,0,5,NA
"14_083",1,1,1,1,0
"14_093",0,0,0,1,NA
"14_097",0.88553029745789,0.769338791745865,1.00172180316992,5,6.69444971397356
"14_098",0.177366844538703,-0.146867527787457,0.501601216864863,12,93.2675442226242
"14_101",0.0986299357477646,-0.0723959565584152,0.269655828053944,8,88.4702069994577
"14_120",0.592310003619902,0.270045757741938,0.914574249497865,8,27.7592025470362
"15_001",0.730584254369764,0.730584254369764,0.730584254369764,3,0
"15_007",0,0,0,2,NA
"15_009",0.388171455552139,0.388171455552139,0.388171455552139,5,7.29626445458997e-15
"15_012",0.217381502869244,0.217381502869244,0.217381502869244,3,0
"15_013",0.355129543282436,0.142053463185326,0.568205623379547,9,30.6120084403601
"15_021",0.500153354839646,0.500153354839646,0.500153354839646,5,0
"15_024",0.509527747775718,0.509527747775718,0.509527747775718,6,1.1116967057418e-14
"15_025",0.331472443182377,-0.212816989472571,0.875761875837325,8,83.7773081418069
"15_026",0,0,0,1,NA
"15_031",0.279496040999277,0.18241394670224,0.376578135296313,8,17.7217826008213
"15_033",0.273643980032903,0.10884962409703,0.438438335968776,31,30.7255993785783
"15_037",0.462965742479282,0.266713780846326,0.659217704112238,11,21.6276373533253
"15_039",0.302301422598605,0.280535993292769,0.324066851904441,11,3.67342329217863
"15_040",0,0,0,1,NA
"15_042",0,0,0,1,NA
"15_051",0.198693829434761,0.198693829434761,0.198693829434761,3,0
"15_054",0.256298679842388,0.14901801783902,0.363579341845756,6,21.3559553517915
"15_057",0.818475581721229,0.547088625315823,1.08986253812663,5,16.9171488987757
"15_058",0.527158261596197,0.354646015098661,0.699670508093733,23,16.6964000579549
"15_059",0.0654246331483019,0.0654246331483019,0.0654246331483019,3,1.08223824007221e-14
"15_060",0,0,0,7,NA
"15_067",0,0,0,1,NA
"15_068",0,0,0,3,NA
"15_070",0.248257297351975,0.121503724188924,0.375010870515025,5,26.0496634254514
"15_074",0,0,0,4,NA
"15_081",0.123390604006934,-0.0526170406354627,0.299398248649331,4,72.7768693717182
"15_082",0,0,0,1,NA
"15_084",1,1,1,1,0
"15_088",0.696969108010209,0.696969108010209,0.696969108010209,5,8.1271940488646e-15
"15_092",0.661272627537027,0.661272627537027,0.661272627537027,3,0
"15_094",1,1,1,2,0
"15_095",0,0,0,2,NA
"15_099",0.479691722248346,0.479691722248346,0.479691722248346,3,5.9042119387777e-15
"15_100",0,0,0,3,NA
"15_104",0.331530112723523,0.0524125016215092,0.610647723825536,9,42.9544523934579
"15_105",0.662560763160545,0.662560763160545,0.662560763160545,9,0
"15_106",0.655199356557292,0.488636534084564,0.821762179030021,13,12.9702556974978
"15_109",0.527448141195364,0.451911206451929,0.602985075938798,22,7.30673774539759
"15_115",0,0,0,2,NA
"15_118",0.132594117219515,-0.144959108774047,0.410147343213078,7,106.79869645935
"15_120",0.638780171889319,0.638780171889319,0.638780171889319,4,8.86753132945478e-15
"15_121",0.166356293724059,-0.0532981250983822,0.3860107125465,12,67.366601240678
"15_122",0.456655503748363,0.426325580745267,0.486985426751459,8,3.38864863880205
"16_006",0.520854865137838,-0.170891517486897,1.21260124776257,3,67.7601096759197
"16_012",0.183986957312673,0.183986957312673,0.183986957312673,6,0
"16_015",0,0,0,4,NA
