"muni_idx","prev_principal_ponderado","prev_sensibilidad_sin_ponderar","n","dif_sin_menos_principal_pp","quintil_principal","quintil_sin_ponderar","cambia_quintil","estrato_n"
455,0.850862144127345,0.831452578644403,7,-1.94095654829419,5,5,FALSE,"n<=9"
463,0.801230702698963,0.72771847726246,6,-7.35122254365028,5,5,FALSE,"n<=9"
466,0.649390635178318,0.690974596524632,4,4.1583961346314,3,4,TRUE,"n<=9"
468,0.507388145396584,0.578666981353589,10,7.12788359570052,1,2,TRUE,"n=10-29"
474,0.67825750471503,0.712164841191737,6,3.39073364767067,3,5,TRUE,"n<=9"
475,0.678175030501479,0.622426861201483,3,-5.57481692999955,3,2,TRUE,"n<=9"
477,0.790673827349504,0.723405725378761,11,-6.7268101970743,5,5,FALSE,"n=10-29"
482,0.789011227111682,0.759553521055629,4,-2.94577060560528,5,5,FALSE,"n<=9"
488,0.813911001222172,0.77404603601659,6,-3.98649652055818,5,5,FALSE,"n<=9"
491,0.768217425457932,0.784909549611177,6,1.66921241532452,5,5,FALSE,"n<=9"
492,0.635194582917893,0.608646947566956,20,-2.65476353509367,3,2,TRUE,"n=10-29"
495,0.551443355476623,0.597776897028915,8,4.63335415522929,2,2,FALSE,"n<=9"
498,0.683125009466234,0.704912137591476,2,2.1787128125242,4,4,FALSE,"n<=9"
501,0.793956691326043,0.783681627610554,3,-1.02750637154886,5,5,FALSE,"n<=9"
503,0.596894447715536,0.575138110806512,10,-2.17563369090231,2,2,FALSE,"n=10-29"
504,0.775208583947568,0.741355324605863,13,-3.3853259341705,5,5,FALSE,"n=10-29"
506,0.591347361439899,0.598652999414856,7,0.730563797495665,2,2,FALSE,"n<=9"
507,0.637024353404052,0.669216698147106,11,3.21923447430533,3,4,TRUE,"n=10-29"
510,0.708135344009846,0.730792158108051,3,2.26568140982054,4,5,TRUE,"n<=9"
523,0.705035019821857,0.691387065361306,16,-1.36479544605516,4,4,FALSE,"n=10-29"
527,0.579303017345564,0.618407311068424,4,3.91042937228601,2,2,FALSE,"n<=9"
530,0.487631839410162,0.586982501150441,4,9.93506617402787,1,2,TRUE,"n<=9"
532,0.667403295254812,0.712946311155095,3,4.5543015900283,3,5,TRUE,"n<=9"
543,0.486119845111814,0.557721200689248,16,7.1601355577434,1,1,FALSE,"n=10-29"
549,0.608773125802064,0.664332793639232,19,5.55596678371677,2,3,TRUE,"n=10-29"
559,0.60759197003193,0.595375691799479,8,-1.22162782324509,2,2,FALSE,"n<=9"
570,0.582280627695397,0.608276795646913,18,2.59961679515166,2,2,FALSE,"n=10-29"
580,0.628279214764096,0.650200376026553,20,2.19211612624569,3,3,FALSE,"n=10-29"
588,0.507026572581812,0.468589559626069,5,-3.84370129557434,1,1,FALSE,"n<=9"
591,0.614616103288356,0.638029814868985,4,2.34137115806298,2,3,TRUE,"n<=9"
596,0.420541712623445,0.512723896829228,6,9.21821842057834,1,1,FALSE,"n<=9"
597,0.689320027649788,0.669705744067401,34,-1.9614283582387,4,4,FALSE,"n>=30"
603,0.625068688276477,0.688179462843715,4,6.31107745672387,3,4,TRUE,"n<=9"
607,0.68583410466619,0.692763122948952,6,0.692901828276238,4,4,FALSE,"n<=9"
616,0.654150159281387,0.672203133419215,9,1.80529741378272,3,4,TRUE,"n<=9"
625,0.629952323819482,0.66829280650741,2,3.83404826879276,3,4,TRUE,"n<=9"
634,0.61754395035204,0.611809079093311,3,-0.573487125872929,2,2,FALSE,"n<=9"
640,0.623696596640398,0.705975179755408,7,8.227858311501,2,4,TRUE,"n<=9"
647,0.619354626419199,0.641584036205799,7,2.22294097866005,2,3,TRUE,"n<=9"
662,0.608774116721757,0.571835752057178,1,-3.69383646645787,2,2,FALSE,"n<=9"
666,0.474037224908901,0.613930273970524,15,13.9893049061623,1,2,TRUE,"n=10-29"
671,0.544925662137881,0.588295531599549,10,4.33698694616674,1,2,TRUE,"n=10-29"
677,0.73013985362346,0.732847449201314,4,0.270759557785438,4,5,TRUE,"n<=9"
678,0.525363886085626,0.552673954404905,5,2.73100683192784,1,1,FALSE,"n<=9"
681,0.644191236581542,0.555252634208337,16,-8.89386023732056,3,1,TRUE,"n=10-29"
682,0.860049301053073,0.824558345505336,4,-3.54909555477375,5,5,FALSE,"n<=9"
683,0.685403168511611,0.655024277730943,7,-3.03788907806687,4,3,TRUE,"n<=9"
688,0.644648830482166,0.621634053921545,12,-2.30147765606217,3,2,TRUE,"n=10-29"
692,0.74223308641149,0.637890272537383,13,-10.4342813874108,5,3,TRUE,"n=10-29"
694,0.754774256799703,0.671368952705991,6,-8.34053040937116,5,4,TRUE,"n<=9"
695,0.602974466793125,0.587450912391836,6,-1.55235544012891,2,2,FALSE,"n<=9"
698,0.714943909003338,0.699885841494604,34,-1.50580675087336,4,4,FALSE,"n>=30"
699,0.554417937867725,0.603957405038284,8,4.95394671705589,2,2,FALSE,"n<=9"
