"muni_idx","prev","prev_q025","prev_q975","n_directo","fuente","suprimir_privacidad","ancho_ic95","cve_ent","cve_mun","nomgeo"
52,0.734073739105307,0.608159073402387,0.839330499693435,NA,"sintetico_postestratificado",FALSE,0.231171426291049,"05","016","Lamadrid"
53,0.702103023485554,0.584064436455258,0.807355342282248,NA,"sintetico_postestratificado",FALSE,0.223290905826991,"05","004","Arteaga"
54,0.66028876987442,0.525215575069086,0.781919877389803,7,"muestra_directa",TRUE,0.256704302320717,"05","002","Acuña"
55,0.679249367682227,0.503847385283208,0.81246741734273,NA,"sintetico_postestratificado",FALSE,0.308620032059522,"05","032","San Juan de Sabinas"
56,0.713743512269496,0.599358036351913,0.815384902125216,4,"muestra_directa",TRUE,0.216026865773303,"05","033","San Pedro"
57,0.737023249526474,0.631032080017217,0.828236850513242,NA,"sintetico_postestratificado",FALSE,0.197204770496025,"05","009","Francisco I. Madero"
58,0.690105021978769,0.545406909417678,0.81812387592619,NA,"sintetico_postestratificado",FALSE,0.272716966508512,"05","012","Guerrero"
59,0.681086882025555,0.55137923756309,0.796458855667637,NA,"sintetico_postestratificado",FALSE,0.245079618104547,"05","006","Castaños"
60,0.680668682937805,0.525796504564254,0.813079281133485,NA,"sintetico_postestratificado",FALSE,0.28728277656923,"05","003","Allende"
61,0.693938049461781,0.578509372708328,0.796891847218285,NA,"sintetico_postestratificado",FALSE,0.218382474509957,"05","023","Ocampo"
62,0.700627472581009,0.563217495732888,0.821840458397878,NA,"sintetico_postestratificado",FALSE,0.25862296266499,"05","008","Escobedo"
63,0.66751514863602,0.517641410300758,0.795697575599778,NA,"sintetico_postestratificado",FALSE,0.278056165299019,"05","022","Nava"
64,0.672207629323758,0.530117718911839,0.801266679847073,NA,"sintetico_postestratificado",FALSE,0.271148960935233,"05","019","Morelos"
65,0.710928743528889,0.603275549409219,0.803711406761716,NA,"sintetico_postestratificado",FALSE,0.200435857352497,"05","007","Cuatro Ciénegas"
66,0.715771934562395,0.603617543534538,0.821822229982559,NA,"sintetico_postestratificado",FALSE,0.218204686448021,"05","034","Sierra Mojada"
67,0.707694349466726,0.560160615243466,0.831284699244118,NA,"sintetico_postestratificado",FALSE,0.271124084000652,"05","037","Villa Unión"
68,0.690935825599189,0.562749801906192,0.809363624277011,NA,"sintetico_postestratificado",FALSE,0.246613822370819,"05","029","Sacramento"
69,0.677963020632569,0.546944673178602,0.802103261331527,NA,"sintetico_postestratificado",FALSE,0.255158588152925,"05","001","Abasolo"
70,0.676946543942249,0.535026878483955,0.794620819739294,2,"muestra_directa",TRUE,0.259593941255339,"05","038","Zaragoza"
71,0.701627946412535,0.566357989789641,0.818599017557729,NA,"sintetico_postestratificado",FALSE,0.252241027768088,"05","021","Nadadores"
72,0.721724553589542,0.604681680004881,0.830479472252257,NA,"sintetico_postestratificado",FALSE,0.225797792247376,"05","010","Frontera"
73,0.725193386789422,0.594572870101232,0.834048236365416,NA,"sintetico_postestratificado",FALSE,0.239475366264184,"05","011","General Cepeda"
74,0.711802930276536,0.609466789654874,0.808897258644719,NA,"sintetico_postestratificado",FALSE,0.199430468989846,"05","036","Viesca"
75,0.642416917568728,0.484576545129385,0.788745570453226,NA,"sintetico_postestratificado",FALSE,0.304169025323841,"06","006","Ixtlahuacán"
76,0.68441202880606,0.566402978084095,0.790207354174384,11,"muestra_directa",FALSE,0.223804376090289,"06","002","Colima"
77,0.66110482326771,0.531888984514336,0.781449672745081,2,"muestra_directa",TRUE,0.249560688230745,"06","005","Cuauhtémoc"
78,0.675436101687109,0.545867315924961,0.788567681655545,1,"muestra_directa",TRUE,0.242700365730584,"06","008","Minatitlán"
79,0.64457962100456,0.491033809568272,0.772525261577968,3,"muestra_directa",TRUE,0.281491452009696,"06","001","Armería"
80,0.660828731274914,0.535650533225822,0.774012473607179,1,"muestra_directa",TRUE,0.238361940381357,"06","004","Coquimatlán"
81,0.694467429549151,0.575730784917727,0.802433376785029,14,"muestra_directa",FALSE,0.226702591867302,"06","010","Villa de Álvarez"
82,0.645659801461637,0.525136455247516,0.757294305205272,12,"muestra_directa",FALSE,0.232157849957756,"06","003","Comala"
83,0.688748147362702,0.568930656271868,0.796589750650416,24,"muestra_directa",FALSE,0.227659094378548,"06","007","Manzanillo"
84,0.612152923621425,0.49027651789481,0.734630571952398,20,"muestra_directa",FALSE,0.244354054057589,"06","009","Tecomán"
85,0.547000429973641,0.409093039439504,0.681563006731363,4,"muestra_directa",TRUE,0.272469967291859,"07","019","Comitán de Domínguez"
86,0.564848511904444,0.409922185029158,0.701150741235474,NA,"sintetico_postestratificado",FALSE,0.291228556206316,"07","090","Tapalapa"
87,0.541495894826698,0.40011626169044,0.672704241211445,2,"muestra_directa",TRUE,0.272587979521005,"07","020","La Concordia"
88,0.574574333356415,0.44375007668705,0.697630974888696,NA,"sintetico_postestratificado",FALSE,0.253880898201646,"07","021","Copainalá"
89,0.555524808524369,0.409624346975631,0.693873977518186,NA,"sintetico_postestratificado",FALSE,0.284249630542555,"07","079","San Fernando"
90,0.570685189033942,0.425185820736043,0.707823796074368,NA,"sintetico_postestratificado",FALSE,0.282637975338324,"07","109","Yajalón"
91,0.562341772486189,0.436189907965662,0.682362044130823,1,"muestra_directa",TRUE,0.246172136165161,"07","108","Villaflores"
92,0.566997345288785,0.428065207367397,0.69619765354684,3,"muestra_directa",TRUE,0.268132446179444,"07","107","Villa Corzo"
93,0.527768928746344,0.380670987126314,0.655985509665285,NA,"sintetico_postestratificado",FALSE,0.275314522538971,"07","106","Venustiano Carranza"
94,0.519315561994707,0.349211008561123,0.678937255085136,NA,"sintetico_postestratificado",FALSE,0.329726246524013,"07","104","Tzimol"
95,0.500074468874727,0.337273238822487,0.641277383400261,7,"muestra_directa",TRUE,0.304004144577775,"07","103","Tuzantán"
96,0.535214483361995,0.324437866179331,0.728034636751843,NA,"sintetico_postestratificado",FALSE,0.403596770572512,"07","102","Tuxtla Chico"
97,0.612712119639179,0.483347968340893,0.740506659801367,9,"muestra_directa",TRUE,0.257158691460473,"07","101","Tuxtla Gutiérrez"
98,0.500875800039992,0.314272138765612,0.657600795521565,NA,"sintetico_postestratificado",FALSE,0.343328656755953,"07","120","Capitán Luis Ángel Vidal"
99,0.650586691054089,0.517384090912761,0.765118071067049,NA,"sintetico_postestratificado",FALSE,0.247733980154287,"07","074","Reforma"
100,0.569587516731058,0.40714125783267,0.709863192225518,NA,"sintetico_postestratificado",FALSE,0.302721934392848,"07","075","Las Rosas"
101,0.53425807920895,0.36854198148115,0.686189479062748,1,"muestra_directa",TRUE,0.317647497581598,"07","057","Motozintla"
102,0.533840097874944,0.367534799773937,0.683348446120091,NA,"sintetico_postestratificado",FALSE,0.315813646346154,"07","007","Amatenango del Valle"
103,0.534552368139376,0.393821738361316,0.668473093086572,NA,"sintetico_postestratificado",FALSE,0.274651354725256,"07","111","Zinacantán"
104,0.520851184284344,0.341305356389736,0.70079316497243,NA,"sintetico_postestratificado",FALSE,0.359487808582694,"07","054","Mazatán"
105,0.597676174295996,0.451843406279285,0.732673787646764,1,"muestra_directa",TRUE,0.280830381367479,"07","076","Sabanilla"
106,0.527228711599348,0.40826310202015,0.659759730693089,NA,"sintetico_postestratificado",FALSE,0.251496628672939,"07","081","Simojovel"
107,0.497997588705371,0.351548971749377,0.639250548842638,NA,"sintetico_postestratificado",FALSE,0.287701577093261,"07","063","Osumacinta"
108,0.555778866385747,0.402667260128026,0.701111070088589,NA,"sintetico_postestratificado",FALSE,0.298443809960563,"07","110","San Lucas"
109,0.506254410329301,0.349783125628279,0.655252721322858,3,"muestra_directa",TRUE,0.305469595694579,"07","051","Mapastepec"
110,0.542752170562467,0.363959714879847,0.703260174531244,NA,"sintetico_postestratificado",FALSE,0.339300459651398,"07","070","El Porvenir"
111,0.565757335712673,0.432019894194075,0.689261030492689,NA,"sintetico_postestratificado",FALSE,0.257241136298614,"07","112","San Juan Cancuc"
112,0.612726769764706,0.445235938573369,0.773261015188845,NA,"sintetico_postestratificado",FALSE,0.328025076615476,"07","050","La Libertad"
113,0.579083529331968,0.428957948150435,0.718093314425719,NA,"sintetico_postestratificado",FALSE,0.289135366275284,"07","022","Chalchihuitán"
114,0.508224048360865,0.324160999235786,0.683225307084823,NA,"sintetico_postestratificado",FALSE,0.359064307849037,"07","053","Mazapa de Madero"
115,0.581525535382069,0.412036602263993,0.726154782991038,NA,"sintetico_postestratificado",FALSE,0.314118180727045,"07","080","Siltepec"
116,0.615621039280099,0.468229374220522,0.736089890305141,NA,"sintetico_postestratificado",FALSE,0.267860516084618,"07","049","Larráinzar"
117,0.561734649180161,0.428581311168478,0.686360207752254,NA,"sintetico_postestratificado",FALSE,0.257778896583776,"07","065","Palenque"
118,0.584885305058779,0.434306201038108,0.720410669896883,NA,"sintetico_postestratificado",FALSE,0.286104468858775,"07","086","Suchiapa"
119,0.588308188442129,0.462120601405329,0.712248900238376,NA,"sintetico_postestratificado",FALSE,0.250128298833047,"07","062","Ostuacán"
120,0.615783755985971,0.483688306266811,0.744119397003019,NA,"sintetico_postestratificado",FALSE,0.260431090736208,"07","077","Salto de Agua"
121,0.585004006287278,0.428154436526625,0.720701344609727,NA,"sintetico_postestratificado",FALSE,0.292546908083101,"07","082","Sitalá"
122,0.527820027069726,0.362242414048373,0.668054273878566,NA,"sintetico_postestratificado",FALSE,0.305811859830193,"07","024","Chanal"
123,0.560049046158056,0.401106780229475,0.706704011322909,NA,"sintetico_postestratificado",FALSE,0.305597231093433,"07","121","Rincón Chamula San Pedro"
124,0.540483329506792,0.4030000658776,0.662750496700968,NA,"sintetico_postestratificado",FALSE,0.259750430823368,"07","042","Ixhuatán"
125,0.559303828739086,0.421854374222868,0.671948195535841,NA,"sintetico_postestratificado",FALSE,0.250093821312973,"07","025","Chapultenango"
126,0.531274352924486,0.393647393756759,0.667689174911887,NA,"sintetico_postestratificado",FALSE,0.274041781155128,"07","018","Coapilla"
127,0.50872883331982,0.360430910269481,0.641877706785201,4,"muestra_directa",TRUE,0.281446796515719,"07","052","Las Margaritas"
128,0.521384405859814,0.384220203295856,0.65449806539884,NA,"sintetico_postestratificado",FALSE,0.270277862102983,"07","026","Chenalhó"
129,0.507206150108529,0.372712122739839,0.635723105828933,2,"muestra_directa",TRUE,0.263010983089093,"07","083","Socoltenango"
130,0.580061254174437,0.421403511037323,0.706279968559997,NA,"sintetico_postestratificado",FALSE,0.284876457522675,"07","084","Solosuchiapa"
131,0.516453147310167,0.349701514990844,0.67872240516908,3,"muestra_directa",TRUE,0.329020890178236,"07","089","Tapachula"
132,0.591735566879096,0.455269170085464,0.713078271712082,NA,"sintetico_postestratificado",FALSE,0.257809101626618,"07","068","Pichucalco"
133,0.538134691342285,0.412759989160026,0.660210681836987,4,"muestra_directa",TRUE,0.247450692676961,"07","027","Chiapa de Corzo"
134,0.583232364500909,0.450367432216501,0.711659997648488,NA,"sintetico_postestratificado",FALSE,0.261292565431987,"07","048","Juárez"
135,0.557285789452382,0.421539280055764,0.703867881296055,1,"muestra_directa",TRUE,0.282328601240291,"07","046","Jiquipilas"
136,0.482396286987277,0.213048416754337,0.751498957703927,NA,"sintetico_postestratificado",FALSE,0.53845054094959,"07","105","Unión Juárez"
137,0.532703645954409,0.387825167530208,0.66747595296512,NA,"sintetico_postestratificado",FALSE,0.279650785434912,"07","100","Tumbalá"
138,0.531493640743219,0.388997660652864,0.667980471198963,NA,"sintetico_postestratificado",FALSE,0.278982810546099,"07","045","Ixtapangajoya"
139,0.512462460979226,0.319578759151149,0.713898212498347,NA,"sintetico_postestratificado",FALSE,0.394319453347199,"07","114","Benemérito de las Américas"
140,0.539779970280201,0.359083701766605,0.706614562630304,NA,"sintetico_postestratificado",FALSE,0.347530860863699,"07","028","Chiapilla"
141,0.557887743832142,0.40767316784755,0.695584401218916,NA,"sintetico_postestratificado",FALSE,0.287911233371366,"07","029","Chicoasén"
142,0.526125568456426,0.350083773007853,0.673980409549114,NA,"sintetico_postestratificado",FALSE,0.323896636541261,"07","091","Tapilula"
143,0.602104223594969,0.441159879250686,0.735270380191973,NA,"sintetico_postestratificado",FALSE,0.294110500941286,"07","073","Rayón"
144,0.578038369509217,0.421182072887528,0.714327356531126,NA,"sintetico_postestratificado",FALSE,0.293145283643598,"07","030","Chicomuselo"
145,0.630750606944727,0.485358272469211,0.750939494818348,NA,"sintetico_postestratificado",FALSE,0.265581222349137,"07","044","Ixtapa"
146,0.50516507408035,0.354808307179221,0.653720346876493,NA,"sintetico_postestratificado",FALSE,0.298912039697272,"07","008","Ángel Albino Corzo"
147,0.570220779259744,0.445083735330274,0.690085282218342,NA,"sintetico_postestratificado",FALSE,0.245001546888068,"07","009","Arriaga"
148,0.552958909018022,0.433670193648748,0.670189024905074,8,"muestra_directa",TRUE,0.236518831256326,"07","031","Chilón"
