"muni_idx","obs","pred_bym2","pred_naive","n","vecinos_retenidos","estrato_vecinos"
374,0.166666666666667,0.35571350958676,0.42035600182565,6,1,"1-2"
375,0.59375,0.398062590526221,0.42035600182565,32,2,"1-2"
376,0.25,0.385579562572317,0.42035600182565,8,3,"3+"
378,0,0.301126155294234,0.42035600182565,1,0,"0"
385,0,0.355010850366361,0.42035600182565,1,0,"0"
388,0,0.304617540815658,0.42035600182565,5,0,"0"
389,0.5,0.390512295146933,0.42035600182565,4,0,"0"
392,0.5,0.333517517964212,0.42035600182565,2,0,"0"
393,0.166666666666667,0.284803991023793,0.42035600182565,6,0,"0"
395,0.2,0.357691467694016,0.42035600182565,5,0,"0"
398,0.333333333333333,0.397130115701286,0.42035600182565,6,0,"0"
399,0.571428571428571,0.412222080919211,0.42035600182565,7,0,"0"
404,0.466666666666667,0.404830259426844,0.42035600182565,15,0,"0"
412,1,0.41862772458694,0.42035600182565,4,0,"0"
415,0.5,0.407066102974667,0.42035600182565,4,0,"0"
423,0,0.250263543335835,0.42035600182565,1,0,"0"
427,0.444444444444444,0.431513901778819,0.42035600182565,9,0,"0"
435,0.4,0.342057896838922,0.42035600182565,5,0,"0"
437,0,0.422992471954772,0.42035600182565,1,0,"0"
440,0.285714285714286,0.396357192131553,0.42035600182565,7,0,"0"
450,0,0.265490388947772,0.42035600182565,3,0,"0"
455,0.666666666666667,0.553210419104484,0.42035600182565,6,0,"0"
463,0.333333333333333,0.510544501537578,0.42035600182565,6,0,"0"
466,0.5,0.39371353352739,0.42035600182565,2,0,"0"
468,0,0.41001532293674,0.42035600182565,1,1,"1-2"
474,0.25,0.441812810781794,0.42035600182565,4,1,"1-2"
475,0,0.465476155861746,0.42035600182565,2,0,"0"
477,0.181818181818182,0.377163929334578,0.42035600182565,11,0,"0"
482,0.333333333333333,0.416596875149764,0.42035600182565,3,1,"1-2"
488,0.333333333333333,0.474183151368534,0.42035600182565,3,2,"1-2"
491,0.25,0.48920117157559,0.42035600182565,4,0,"0"
492,0.3,0.473130222451739,0.42035600182565,10,1,"1-2"
495,0.666666666666667,0.454516364751853,0.42035600182565,6,1,"1-2"
498,0,0.374379251977542,0.42035600182565,1,0,"0"
501,1,0.375484985490652,0.42035600182565,3,1,"1-2"
503,0.2,0.357027895780814,0.42035600182565,5,0,"0"
504,0.375,0.518260674823197,0.42035600182565,8,1,"1-2"
506,0,0.321784473117709,0.42035600182565,4,0,"0"
507,0.2,0.367872973607628,0.42035600182565,5,0,"0"
510,0,0.589485824871802,0.42035600182565,1,3,"3+"
523,0.222222222222222,0.384055018893282,0.42035600182565,9,0,"0"
527,1,0.464642240112496,0.42035600182565,1,0,"0"
532,1,0.489494583936686,0.42035600182565,1,2,"1-2"
543,0.571428571428571,0.362584039061388,0.42035600182565,7,2,"1-2"
549,0.125,0.46175534893487,0.42035600182565,8,0,"0"
559,0.8,0.457794012204375,0.42035600182565,5,3,"3+"
570,0.5,0.554086020968552,0.42035600182565,8,1,"1-2"
580,0.0833333333333333,0.495593289759445,0.42035600182565,12,0,"0"
588,0,0.33090794461502,0.42035600182565,1,0,"0"
591,0.333333333333333,0.399561293462148,0.42035600182565,3,0,"0"
596,0,0.499254200973498,0.42035600182565,1,1,"1-2"
597,0.45,0.511393348735384,0.42035600182565,20,0,"0"
603,0,0.545627146393618,0.42035600182565,1,0,"0"
607,0.5,0.555071049071653,0.42035600182565,2,2,"1-2"
616,0,0.473532184096344,0.42035600182565,5,2,"1-2"
634,1,0.369771712200197,0.42035600182565,1,1,"1-2"
640,0,0.432031631607963,0.42035600182565,3,0,"0"
