"muni_idx","diferencia_pp","dif_q025","dif_q975","prev_ESH","fuente_ESH","priv_ESH","prev_AHA","fuente_AHA","priv_AHA","ambos_directos","suprimir_privacidad","cve_ent","cve_mun","nomgeo"
73,-23.5550316517722,-40.7014659550574,-4.72468191937732,0.634051107362918,"sintetico_postestratificado",FALSE,0.398500790845196,"sintetico_postestratificado",FALSE,FALSE,FALSE,"05","011","General Cepeda"
74,-23.9293440177881,-40.5384691968155,-6.24388206304346,0.600582888623699,"sintetico_postestratificado",FALSE,0.361289448445818,"sintetico_postestratificado",FALSE,FALSE,FALSE,"05","036","Viesca"
75,-23.4272469437944,-41.7277012266612,-5.89222756337866,0.600698223055192,"sintetico_postestratificado",FALSE,0.366425753617249,"sintetico_postestratificado",FALSE,FALSE,FALSE,"06","006","Ixtlahuacán"
76,-25.2828180967665,-39.4361023328602,-10.3675381116043,0.652962353309333,"muestra_directa",FALSE,0.400134172341668,"muestra_directa",FALSE,TRUE,FALSE,"06","002","Colima"
77,-22.9274491314249,-38.0573457794526,-6.25480884403274,0.58230195546841,"muestra_directa",TRUE,0.353027464154161,"muestra_directa",TRUE,TRUE,TRUE,"06","005","Cuauhtémoc"
78,-23.5553462714745,-40.4257678665913,-5.01853475041487,0.580997968038441,"muestra_directa",TRUE,0.345444505323696,"muestra_directa",TRUE,TRUE,TRUE,"06","008","Minatitlán"
79,-22.3775941412363,-38.8961753815098,-5.09966891298033,0.612894736004841,"muestra_directa",TRUE,0.389118794592478,"muestra_directa",TRUE,TRUE,TRUE,"06","001","Armería"
80,-22.8936972484035,-38.961662262586,-6.30239596568769,0.599394855971146,"muestra_directa",TRUE,0.370457883487111,"muestra_directa",TRUE,TRUE,TRUE,"06","004","Coquimatlán"
81,-22.3070896593248,-35.7181522168488,-8.08384309990294,0.605704784938236,"muestra_directa",FALSE,0.382633888344988,"muestra_directa",FALSE,TRUE,FALSE,"06","010","Villa de Álvarez"
82,-24.1084951611908,-38.3424670202498,-7.84564628028766,0.621752276251531,"muestra_directa",FALSE,0.380667324639623,"muestra_directa",FALSE,TRUE,FALSE,"06","003","Comala"
83,-25.9801332331851,-38.7938978734975,-13.2092273060217,0.623882895781702,"muestra_directa",FALSE,0.364081563449851,"muestra_directa",FALSE,TRUE,FALSE,"06","007","Manzanillo"
84,-24.0535816398368,-37.3503363731833,-9.33397190693383,0.612366434102817,"muestra_directa",FALSE,0.371830617704449,"muestra_directa",FALSE,TRUE,FALSE,"06","009","Tecomán"
85,-20.9656671075282,-37.7011259254109,-3.45607862783411,0.508027027950148,"muestra_directa",TRUE,0.298370356874867,"muestra_directa",FALSE,TRUE,TRUE,"07","019","Comitán de Domínguez"
86,-21.0928359990036,-39.0852574883571,-2.16774430515231,0.520542220848092,"sintetico_postestratificado",FALSE,0.309613860858056,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","090","Tapalapa"
87,-21.7010568334669,-38.0932746041632,-4.85337517359599,0.54062571537323,"muestra_directa",TRUE,0.323615147038561,"muestra_directa",TRUE,TRUE,TRUE,"07","020","La Concordia"
88,-21.1575621389363,-37.5442778995092,-5.00505795435234,0.505160644459542,"sintetico_postestratificado",FALSE,0.293585023070179,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","021","Copainalá"
89,-20.5332791480276,-36.8305370124705,-2.87417715794559,0.484298465067225,"sintetico_postestratificado",FALSE,0.278965673586949,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","079","San Fernando"
90,-21.7131386321448,-38.7136833970136,-4.45013490750328,0.512743871211288,"sintetico_postestratificado",FALSE,0.29561248488984,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","109","Yajalón"
91,-20.05166085235,-36.3872249454376,-2.86605711328393,0.470448059998625,"muestra_directa",TRUE,0.269931451475126,"muestra_directa",TRUE,TRUE,TRUE,"07","108","Villaflores"
92,-22.83857860016,-37.7411312911154,-7.08137783716819,0.503822980029595,"muestra_directa",TRUE,0.275437194027995,"muestra_directa",FALSE,TRUE,TRUE,"07","107","Villa Corzo"
93,-23.4135712903399,-39.6379046295176,-6.54309082715108,0.551568869305644,"sintetico_postestratificado",FALSE,0.317433156402245,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","106","Venustiano Carranza"
94,-21.741864203442,-39.016937974529,-4.1400180459208,0.504012481224611,"sintetico_postestratificado",FALSE,0.286593839190191,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","104","Tzimol"
95,-23.1253819083176,-38.7725106292827,-4.89435866656262,0.573366710397568,"muestra_directa",TRUE,0.342112891314391,"muestra_directa",FALSE,TRUE,TRUE,"07","103","Tuzantán"
96,-23.8485077828599,-42.1127678015047,-3.34770057912798,0.521984846656257,"sintetico_postestratificado",FALSE,0.283499768827657,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","102","Tuxtla Chico"
97,-19.8131088179111,-34.997085449139,-3.77021303512895,0.532219972578207,"muestra_directa",FALSE,0.334088884399096,"muestra_directa",FALSE,TRUE,FALSE,"07","101","Tuxtla Gutiérrez"
98,-23.9470936443042,-41.9196943629112,-5.71824965282394,0.514050300920352,"sintetico_postestratificado",FALSE,0.274579364477309,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","120","Capitán Luis Ángel Vidal"
99,-22.4772203399076,-39.7172454757196,-5.51387850710246,0.572485380282618,"sintetico_postestratificado",FALSE,0.347713176883542,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","074","Reforma"
100,-21.8869671083467,-39.6025468467825,-3.78530067971472,0.555745608451171,"sintetico_postestratificado",FALSE,0.336875937367703,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","075","Las Rosas"
101,-20.1843681167102,-35.3191247687569,-3.60003098156769,0.455910518430907,"muestra_directa",TRUE,0.254066837263805,"muestra_directa",FALSE,TRUE,TRUE,"07","057","Motozintla"
102,-23.0236669256136,-39.1906457907634,-5.33296592465498,0.549940995033189,"sintetico_postestratificado",FALSE,0.319704325777054,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","007","Amatenango del Valle"
103,-21.6965642671847,-38.1161472565762,-4.13319592875821,0.512149676379703,"sintetico_postestratificado",FALSE,0.295184033707856,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","111","Zinacantán"
104,-21.6725195480664,-40.3051684913576,-3.14713575205719,0.510177580113502,"sintetico_postestratificado",FALSE,0.293452384632838,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","054","Mazatán"
105,-21.5078204131416,-38.937581313313,-3.71337120079607,0.534681916645334,"muestra_directa",TRUE,0.319603712513918,"muestra_directa",TRUE,TRUE,TRUE,"07","076","Sabanilla"
106,-20.9431027460612,-37.4067949520109,-4.48126563763362,0.477660540524362,"sintetico_postestratificado",FALSE,0.26822951306375,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","081","Simojovel"
