"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"15_042",0.63871732325272,0.63871732325272,0.63871732325272,3,8.86840387859939e-15
"15_051",0.73384017100783,0.73384017100783,0.73384017100783,5,7.71885133936421e-15
"15_054",0.737612279655343,0.374884867976477,1.10033969133421,10,25.0897403775705
"15_057",0.974389296517592,0.9286404460279,1.02013814700728,7,2.39547482030672
"15_058",0.952172672416352,0.862732603650157,1.04161274118255,27,4.79248034184961
"15_059",1,1,1,4,0
"15_060",0.755319435919117,0.4572141535105,1.05342471832773,14,20.1364514943341
"15_067",0.469651155410441,0.469651155410441,0.469651155410441,6,0
"15_068",0.70210776174023,0.70210776174023,0.70210776174023,4,0
"15_070",1,1,1,7,0
"15_074",0.842833435155542,0.842833435155542,0.842833435155543,7,6.72066739475955e-15
"15_081",0.779305273254768,0.533976203370195,1.02463434313934,5,16.0614712993648
"15_082",0.52090602593052,0.52090602593052,0.52090602593052,5,1.08741364178778e-14
"15_084",0.176820935485156,0.176820935485156,0.176820935485156,6,8.00867155707725e-15
"15_088",1,1,1,5,0
"15_092",0.70632744323452,0.70632744323452,0.70632744323452,8,0
"15_094",1,1,1,4,0
"15_095",0.680347507435056,0.680347507435056,0.680347507435056,5,0
"15_099",1,1,1,3,0
"15_100",0.965817342358342,0.888843919960694,1.04279076475599,6,4.06620926775029
"15_104",0.671067168618696,0.657502635705781,0.684631701531612,12,1.03129468721518
"15_105",0.661956992663328,0.661956992663328,0.661956992663328,11,8.55705619797563e-15
"15_106",0.632290106240106,0.485501515401071,0.779078697079141,22,11.8445848581318
"15_109",0.707415224836269,0.670713681040866,0.744116768631673,34,2.64699949749713
"15_115",0.489648063658411,0.489648063658411,0.489648063658411,5,5.78415765043713e-15
"15_118",0.764905777363592,0.530532982519455,0.99927857220773,16,15.6330309028756
"15_119",0.085637608413456,0.085637608413456,0.085637608413456,6,8.26798425919875e-15
"15_120",0.880643364817227,0.880643364817227,0.880643364817227,5,6.43211930409384e-15
"15_121",0.776259351116287,0.637822249515887,0.914696452716687,15,9.09891445228304
"15_122",0.644814325533365,0.413179336374098,0.876449314692633,12,18.3279297990532
"16_006",0.722676053475174,0.632737906961245,0.812614199989103,5,6.34956827823805
"16_012",0.868188841022999,0.868188841022999,0.868188841022999,9,6.52439068462179e-15
"16_015",0.586729786679463,0.586729786679463,0.586729786679463,7,9.65419400116049e-15
"16_019",0.477913597697752,0.477913597697752,0.477913597697752,12,5.92617914006853e-15
"16_023",0.53168130669495,0.516985485688859,0.54637712770104,5,1.41021844586916
"16_029",1,1,1,5,0
"16_033",0.898643923203337,0.898643923203337,0.898643923203337,4,6.30327879664675e-15
"16_043",0.162161361988845,-0.163817013362372,0.488139737340061,7,102.561729618189
"16_047",0.270434183783455,0.270434183783455,0.270434183783455,4,0
"16_051",0.452655797459215,0.452655797459215,0.452655797459215,6,6.25685478752033e-15
"16_052",0.866383686384913,0.866383686384912,0.866383686384913,15,6.53798458567292e-15
"16_053",0.452707044673956,0.168502619961701,0.736911469386212,28,32.0300422121076
"16_061",0.227080712641156,0.227080712641156,0.227080712641156,5,1.24722243491772e-14
"16_062",0.327893975909029,0.327893975909029,0.327893975909029,9,8.63755299431694e-15
"16_068",0.892419925319509,0.892419925319508,0.892419925319509,6,6.34723970874479e-15
"16_069",1,1,1,3,0
"16_073",1,1,1,2,0
"16_075",1,1,1,2,0
"16_082",0.526122866121473,0.177320687561312,0.874925044681633,24,33.8248547332036
"16_088",0.706953584895056,0.38619551291496,1.02771165687515,7,23.1489140217259
"16_099",1,1,1,4,0
"16_102",0.688279212137096,0.347060901035771,1.02949752323842,8,25.2936558277195
"16_107",0.802568606734149,0.802568606734149,0.802568606734149,9,7.05784295490065e-15
"16_112",0.326414054569583,-0.12862418616185,0.781452295301015,7,71.1251137841639
"17_003",0.51574676322319,0.51574676322319,0.51574676322319,6,1.09829156298782e-14
"17_004",0.813265669862458,0.698129636080395,0.92840170364452,15,7.22308546339331
"17_005",0.464426463802174,0.464426463802174,0.464426463802174,4,1.21965555978219e-14
"17_006",0.75436181190939,0.64931301647632,0.859410607342461,21,7.10485649649826
"17_007",0.646036498550742,0.436034378307552,0.856038618793933,39,16.584812025318
"17_008",0.823770875780062,0.811223195778322,0.836318555781802,13,0.777142982367043
"17_010",1,1,1,1,0
"17_011",0.819281218461067,0.702949533460175,0.935612903461958,26,7.24450886621656
"17_012",1,1,1,2,0
"17_015",0.343226140173085,0.343226140173085,0.343226140173085,6,0
"17_018",0.679206903824998,0.512650005191502,0.845763802458494,7,12.511358325177
"17_019",0.897732756442076,0.84250011056955,0.952965402314601,12,3.13901004071825
"17_020",0.552444615855168,0.541013648739671,0.563875582970665,9,1.05569425639297
"17_024",0.620269498039971,0.310067605674771,0.930471390405172,9,25.5157269727133
"17_025",1,1,1,2,0
"17_028",0.912316104706031,0.819672818617621,1.00495939079444,10,5.18098742906647
"17_029",0.509094901721297,0.123506819842844,0.894682983599749,13,38.6428173879044
"17_031",0.783941149907012,0.449077049354075,1.11880525045995,8,21.7936041391144
"17_032",0.301072617696618,0.301072617696618,0.301072617696618,5,1.88140762524305e-14
"17_036",0.162261997413319,0.162261997413319,0.162261997413319,5,0
"18_002",0.398943744538448,0.398943744538448,0.398943744538448,8,7.09925053896558e-15
"18_004",0.381892068528156,0.207595922399089,0.556188214657224,9,23.28579525378
"18_006",0.679498893242052,0.666653032774392,0.692344753709712,21,0.964535852503425
"18_007",1,1,1,1,0
"18_008",0.917998788184677,0.818370244168273,1.01762733220108,9,5.53714127496882
"18_011",0.790001547207755,0.790001547207755,0.790001547207755,8,7.17011657367478e-15
"18_013",0.38221729138716,0.38221729138716,0.38221729138716,5,0
"18_014",0.581071126617581,0.14676846558149,1.01537378765367,13,38.1335399702912
"18_015",0.606506845875225,0.417591091901386,0.795422599849064,15,15.8919209927585
"18_016",0.330899033598329,0.330899033598329,0.330899033598329,4,8.55911110598608e-15
"18_017",0.548522230446687,0.404605402701252,0.692439058192122,64,13.3863221681188
"18_020",0.54299721542496,0.499985159177057,0.586009271672862,11,4.04144368215933
"19_006",0.42647527404806,0.284224582604897,0.568725965491224,49,17.0178408470148
"19_007",0.803467955709902,0.803467955709902,0.803467955709902,7,0
"19_009",0.856013799292924,0.719625436448695,0.992402162137153,11,8.1290628104126
"19_012",0.630456093289901,0.421464234689162,0.839447951890641,24,16.9129143838825
"19_018",0.455227238255245,0.231740091257201,0.678714385253288,20,25.0477223260761
"19_019",1,1,1,1,0
"19_021",0.555075234524175,0.410113627149311,0.700036841899039,49,13.3243205898181
"19_026",0.747795396021134,0.61805513603947,0.877535656002798,67,8.8518879023502
"19_031",0.418102429060212,0.202852775621855,0.633352082498568,33,26.2665902231455
"19_032",0.521037261054917,0.521037261054917,0.521037261054917,14,0
"19_033",0,0,0,2,NA
"19_039",0.526547881433345,0.342734874817035,0.710360888049654,86,17.810753692052
"19_041",0.0792953330989044,0.0356535856862941,0.122937080511515,5,28.0800859134076
"19_044",0.670769578340478,0.670769578340478,0.670769578340478,5,0
"19_046",0.819985768671758,0.696591566575974,0.943379970767542,37,7.67772173181157
"19_047",0.631053938647079,0.631053938647079,0.631053938647079,7,0
