"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"13_046",0.440107453462069,0.296085775587208,0.584129131336931,22,16.696024417971
"13_048",0.604760112593881,0.339757794694781,0.86976243049298,18,22.3568422286193
"13_051",0.130067387810747,0.00383197919655037,0.256302796424943,21,49.5172708590426
"13_054",1,1,1,3,0
"13_056",0,0,0,5,NA
"13_057",0.209053574058311,0.0728896735695134,0.345217474547108,33,33.2313753129279
"13_061",0.242880346246723,0.242880346246723,0.242880346246723,4,1.74913386603615e-14
"13_063",0.124710094261198,0.124710094261198,0.124710094261198,5,5.67757086988412e-15
"13_069",0.677791264533429,0.677791264533429,0.677791264533429,6,8.3571498826593e-15
"13_076",0.336734046843531,0.178444030842634,0.495024062844429,34,23.9833818416593
"13_077",0.169787977341468,0.0144985622058838,0.325077392477052,11,46.6636652824841
"13_080",0.276341476929673,0.276341476929673,0.276341476929674,5,2.04978393030178e-14
"14_002",0.379913412181788,0.379913412181788,0.379913412181788,8,1.49097215450573e-14
"14_008",0.262984487299911,-0.156426110056182,0.682395084656005,19,81.3679167345854
"14_021",0.669362803294647,0.669362803294647,0.669362803294648,4,8.46238117651964e-15
"14_032",0,0,0,4,NA
"14_039",0.519990943630876,0.360315598632472,0.679666288629281,45,15.6670060800364
"14_044",0.0571809215338337,0.0195781161197768,0.0947837269478906,14,33.5515837948476
"14_046",0.390188991301809,0.390188991301809,0.390188991301809,10,0
"14_053",0.176797084056602,0.176797084056602,0.176797084056602,12,8.00975199490501e-15
"14_058",0.621680156541137,0.621680156541137,0.621680156541137,4,0
"14_066",0.117373854449718,0.117373854449718,0.117373854449718,6,1.20648742716582e-14
"14_067",0.522803178792542,0.248232727646475,0.797373629938608,11,26.7953544570989
"14_083",0.348933359685561,0.348933359685561,0.348933359685561,3,0
"14_093",0.275802185451253,0.0970480009574491,0.454556369945057,11,33.0675822558972
"14_097",0.371717751407651,0.0878664762804127,0.655569026534889,13,38.9602268382734
"14_098",0.319494905454208,0.186953128941623,0.452036681966792,31,21.1657069358985
"14_101",0.379233687781591,0.290669211824901,0.467798163738282,25,11.9150694088084
"14_120",0.293562694428018,0.223521856497988,0.363603532358047,27,12.1729095934683
"15_001",0.554146120699818,0.554146120699818,0.554146120699818,11,1.02218584147257e-14
"15_007",0.141723771991559,0.141723771991559,0.141723771991559,18,9.99197789344829e-15
"15_009",0.425476781516786,0.425476781516786,0.425476781516786,16,0
"15_012",0.201072585102751,0.201072585102751,0.201072585102751,14,0
"15_013",0.510748337464461,0.283783819710768,0.737712855218154,19,22.6722663295558
"15_020",0.109055258220355,0.109055258220355,0.109055258220355,7,0
"15_021",0.302139901073885,0.302139901073885,0.302139901073885,16,9.37380856803465e-15
"15_024",0.888241173348999,0.888241173348998,0.888241173348999,7,1.27542009013299e-14
"15_025",0.399447228897181,0.294815663175201,0.504078794619162,24,13.364331515418
"15_026",0.117754085659864,0.117754085659864,0.117754085659864,14,6.01295822892384e-15
"15_031",0.267656100856573,0.20611320184344,0.329198999869707,24,11.7312619333242
"15_033",0.509345030347892,0.320842244513731,0.697847816182054,73,18.8820710915793
"15_035",0.297094702984019,0.297094702984019,0.297094702984019,3,1.9065985121814e-14
"15_037",0.371743326385329,0.166841729814698,0.57664492295596,31,28.1219926447371
"15_039",0.482351765223497,0.348230520748227,0.616473009698767,26,14.1865773691586
"15_040",0.416357809529138,0.416357809529138,0.416357809529138,9,6.80232609695607e-15
"15_042",0.36977082732957,0.36977082732957,0.36977082732957,5,7.65934298788594e-15
"15_051",0.446270133228466,0.446270133228466,0.446270133228466,8,6.34638391088921e-15
