"muni_idx","prev_ESH","prev_AHA","diferencia_pp","cve_ent","cve_mun","nomgeo"
1007,0.759623954298532,0.440100880702001,-31.9523073596531,"19","033","Linares"
1031,0.568477819682218,0.42998362537239,-13.8494194309828,"20","134","San Felipe Jalapa de Díaz"
1056,0.72261554020154,0.563272046706589,-15.9343493494951,"20","545","Teotitlán de Flores Magón"
1062,0.696066236970068,0.46647952544931,-22.9586711520758,"20","184","San Juan Bautista Tuxtepec"
1077,0.486057086973102,0.241533975024315,-24.4523111948787,"20","272","San Miguel Panixtlahuaca"
1086,0.618617516330062,0.39172110672939,-22.6896409600673,"20","318","San Pedro Mixtepec"
1113,0.626486846679499,0.396444341219305,-23.0042505460193,"20","500","Santiago Yosondúa"
1117,0.649456583686735,0.450432876211085,-19.902370747565,"20","499","Santiago Yolomécatl"
1126,0.791585483766986,0.562601698939589,-22.8983784827397,"20","057","Matías Romero Avendaño"
1139,0.728796606481697,0.523269451313028,-20.552715516867,"20","075","Reforma de Pineda"
1175,0.71807448073229,0.467822595553523,-25.0251885178767,"20","030","El Espinal"
1188,0.503015396863921,0.317530223584063,-18.5485173279858,"20","025","Chahuites"
1192,0.694101410463905,0.507548038640631,-18.6553371823274,"20","515","Santo Domingo Tehuantepec"
1193,0.656421453589038,0.391002191381338,-26.5419262207701,"20","516","Santo Domingo Teojomulco"
1224,0.60327977315384,0.320612963529261,-28.2666809624579,"20","076","La Reforma"
1232,0.760298839003755,0.523354620898557,-23.6944218105198,"20","082","San Agustín Chayuco"
1248,0.726522731141991,0.487490734954652,-23.9031996187339,"20","107","San Antonio de la Cal"
1276,0.525391305128471,0.370798329254936,-15.4592975873535,"20","130","San Dionisio del Mar"
1346,0.60324634545721,0.466540199022696,-13.6706146434515,"20","498","Santiago Yaveo"
1349,0.362378810810995,0.230948432317584,-13.143037849341,"20","016","Coicoyán de las Flores"
1356,0.644502536786089,0.416842077830577,-22.7660458955512,"20","235","San Luis Amatlán"
1374,0.606390453124652,0.4471012786792,-15.9289174445452,"20","258","San Miguel Achiutla"
1433,0.666495911256072,0.416758886220668,-24.9737025035405,"20","339","San Pedro y San Pablo Teposcolula"
1474,0.596080223253079,0.392094157382013,-20.3986065871066,"20","390","Santa Lucía del Camino"
1483,0.663087339228352,0.403217844320262,-25.9869494908089,"20","397","Heroica Ciudad de Tlaxiaco"
1500,0.586257547839981,0.375411516492603,-21.0846031347378,"20","002","Acatlán de Pérez Figueroa"
1512,0.671034689131999,0.429289273057921,-24.1745416074078,"20","385","Santa Cruz Xoxocotlán"
1515,0.69227487701106,0.48880538740848,-20.346948960258,"20","023","Cuilápam de Guerrero"
1517,0.732829643963293,0.472591122712093,-26.02385212512,"20","310","San Pedro Ixtlahuaca"
1520,0.693102677520281,0.465995458200158,-22.7107219320123,"20","324","San Pedro Pochutla"
1531,0.873576960052189,0.543068029350196,-33.0508930701994,"20","021","Cosolapa"
1565,0.692977749247223,0.401045040247301,-29.1932708999922,"20","028","Heroica Ciudad de Ejutla de Crespo"
1566,0.722962799637179,0.383198202270075,-33.9764597367104,"20","039","Heroica Ciudad de Huajuapan de León"
1569,0.76192186230226,0.529577508643542,-23.2344353658718,"20","067","Oaxaca de Juárez"
1592,0.703326422976615,0.483495319694186,-21.9831103282429,"21","197","Xicotepec"
1598,0.566266560518949,0.373780466684519,-19.248609383443,"21","199","Xiutetelco"
1602,0.615339574508479,0.326230792288557,-28.9108782219922,"21","132","San Martín Texmelucan"
1608,0.603502995955867,0.447976088111213,-15.5526907844653,"21","102","Nealtican"
1620,0.669760035917148,0.358687187644132,-31.1072848273016,"21","147","Santa Inés Ahuatempan"
1623,0.626431663629319,0.444719976651725,-18.1711686977594,"21","066","Guadalupe"
1626,0.685779602535889,0.420435911818252,-26.5343690717637,"21","065","General Felipe Ángeles"
1629,0.546953125272128,0.384120404281347,-16.2832720990781,"21","148","Santa Isabel Cholula"
1632,0.536517392592693,0.326613753419604,-20.990363917309,"21","207","Zacapoaxtla"
1640,0.646954186570546,0.468158812942469,-17.8795373628077,"21","055","Chila"
1654,0.601559342333451,0.375063147048817,-22.6496195284634,"21","034","Coronango"
1666,0.567744990396162,0.365251549037511,-20.2493441358651,"21","177","Tlacotepec de Benito Juárez"
1678,0.638839341431235,0.398952465240585,-23.988687619065,"21","085","Izúcar de Matamoros"
1695,0.74331028555817,0.480552348900572,-26.2757936657598,"21","156","Tehuacán"
1722,0.676370206266433,0.467203285396308,-20.9166920870125,"21","019","Atlixco"
1732,0.694598303415433,0.455601060240677,-23.8997243174756,"21","119","San Andrés Cholula"
1735,0.657601921293502,0.408412198894843,-24.9189722398659,"21","126","San Jerónimo Tecuanipan"
1751,0.643807470893806,0.463375844377579,-18.0431626516227,"21","140","San Pedro Cholula"
1756,0.633581995576485,0.367248730253482,-26.6333265323004,"21","115","Quecholac"
1757,0.670837139804009,0.476868114973354,-19.3969024830655,"21","114","Puebla"
1758,0.640702629574375,0.45923580092373,-18.1466828650645,"21","144","San Salvador Huixcolotla"
1763,0.631972732535635,0.363635511312666,-26.8337221222969,"21","010","Ajalpan"
1774,0.644453964614749,0.386986035083994,-25.7467929530755,"21","212","Zautla"
1780,0.709972642932823,0.448983941863315,-26.0988701069509,"21","164","Tepeaca"
1785,0.574882567763932,0.389467180107481,-18.5415387656452,"21","043","Cuetzalan del Progreso"
1792,0.787665545392395,0.566966220155661,-22.0699325236734,"21","041","Cuautlancingo"
1798,0.51032150689544,0.342698780714817,-16.7622726180623,"21","076","Hueytamalco"
1800,0.665265246249916,0.415275240785601,-24.9990005464315,"21","071","Huauchinango"
1803,0.5869731549113,0.324199737868427,-26.2773417042873,"22","002","Pinal de Amoles"
1805,0.815207205309775,0.479862607109218,-33.5344598200557,"22","006","Corregidora"
1807,0.60297469234526,0.410868946248779,-19.2105746096481,"22","011","El Marqués"
1808,0.563999890703554,0.37824510198253,-18.5754788721024,"22","012","Pedro Escobedo"
1810,0.629684467128163,0.426834534596316,-20.2849932531847,"22","016","San Juan del Río"
1812,0.707677838027651,0.526318125591663,-18.1359712435989,"22","018","Tolimán"
1814,0.697260188569268,0.390108296284375,-30.7151892284892,"22","001","Amealco de Bonfil"
1815,0.74069988204304,0.494580913491487,-24.6118968551553,"22","014","Querétaro"
1817,0.708103922401396,0.368453204931948,-33.9650717469448,"22","004","Cadereyta de Montes"
1819,0.742391394549315,0.477113997392503,-26.5277397156811,"22","008","Huimilpan"
1821,0.663243213607812,0.498884153044157,-16.4359060563655,"23","001","Cozumel"
1823,0.605515557896413,0.425140092054565,-18.0375465841848,"23","002","Felipe Carrillo Puerto"
1824,0.593693825151329,0.364346624996272,-22.9347200155057,"23","005","Benito Juárez"
1825,0.685495620746881,0.472821511054703,-21.2674109692177,"23","004","Othón P. Blanco"
1827,0.680262308709018,0.382040800362804,-29.8221508346214,"23","008","Solidaridad"
1829,0.699425492294782,0.361996564006673,-33.7428928288109,"23","007","Lázaro Cárdenas"
1830,0.500721725536166,0.320864402318151,-17.9857323218015,"23","006","José María Morelos"
1831,0.563137116438664,0.316656919218611,-24.6480197220052,"23","009","Tulum"
1832,0.694245783560117,0.433945012818708,-26.0300770741409,"24","050","Villa de Reyes"
1833,0.644097512648118,0.523695987603479,-12.040152504464,"24","052","Villa Juárez"
1834,0.766868933797878,0.581605262990142,-18.5263670807735,"24","053","Axtla de Terrazas"
1839,0.743611096094444,0.574940202495787,-16.8670893598657,"24","013","Ciudad Valles"
1846,0.792887316663098,0.507570558180791,-28.5316758482307,"24","008","Cerritos"
1848,0.718756655727208,0.544065433301379,-17.4691222425829,"24","035","Soledad de Graciano Sánchez"
1853,0.511505895842026,0.342005806646069,-16.9500089195957,"24","037","Tamazunchale"
1856,0.756136415855082,0.535619563450798,-22.0516852404284,"24","028","San Luis Potosí"
1865,0.602164332589933,0.352570221444377,-24.9594111145556,"24","021","Mexquitic de Carmona"
1869,0.615494766419074,0.429521676148232,-18.5973090270842,"24","033","Santo Domingo"
1876,0.648567952364385,0.462096288474477,-18.6471663889908,"24","025","Salinas"
1882,0.588606737225984,0.384777430359818,-20.3829306866166,"24","003","Aquismón"
1887,0.680207833786319,0.48387616108973,-19.6331672696589,"24","020","Matehuala"
1890,0.554199138280017,0.312489459725311,-24.1709678554706,"24","049","Villa de Ramos"
1891,0.723045754870717,0.481582401355788,-24.1463353514928,"25","010","El Fuerte"
1892,0.723091497754063,0.440539720046675,-28.2551777707388,"25","008","Elota"
1894,0.720454421874563,0.578831127919119,-14.1623293955444,"25","018","Navolato"
1897,0.74807021738872,0.564723469167749,-18.3346748220971,"25","001","Ahome"
1898,0.739314976791948,0.604377920737677,-13.4937056054271,"25","002","Angostura"
1901,0.685008631922165,0.54365806560816,-14.1350566314005,"25","009","Escuinapa"
1902,0.65089966451739,0.433447790137402,-21.7451874379988,"25","004","Concordia"
1903,0.627366973197199,0.417606075456966,-20.9760897740233,"25","005","Cosalá"
1904,0.686831373939161,0.468117109452183,-21.8714264486978,"25","012","Mazatlán"
1905,0.759608821370456,0.590980302030522,-16.8628519339934,"25","007","Choix"
1907,0.679852588171786,0.440024609437511,-23.9827978734275,"25","015","Salvador Alvarado"
1908,0.678450007151833,0.470213745987184,-20.8236261164649,"25","006","Culiacán"
1909,0.668844872748914,0.43819743219395,-23.0647440554964,"25","017","Sinaloa"
1910,0.706739005222283,0.484580961054199,-22.2158044168084,"25","011","Guasave"
1913,0.572575993520069,0.375765414022166,-19.6810579497904,"26","033","Huatabampo"
1924,0.761731207453527,0.605407253425578,-15.6323954027949,"26","041","Nacozari de García"
1925,0.734276689683555,0.475791094062211,-25.8485595621344,"26","043","Nogales"
1928,0.722531657498309,0.528209349767897,-19.4322307730413,"26","014","Baviácora"
1932,0.681323191838532,0.477860151139146,-20.3463040699386,"26","029","Guaymas"
1933,0.586959569716704,0.373177189461567,-21.3782380255136,"26","002","Agua Prieta"
1935,0.639808891270286,0.465772959198121,-17.4035932072165,"26","055","San Luis Río Colorado"
1940,0.600463947210762,0.427780854134894,-17.2683093075869,"26","030","Hermosillo"
1942,0.818891301196806,0.715008033823831,-10.3883267372975,"26","025","Empalme"
1946,0.655864831387627,0.419323878481567,-23.6540952906059,"26","035","Imuris"
1955,0.587556545175894,0.374675125805684,-21.288141937021,"26","048","Puerto Peñasco"
1966,0.714113920013566,0.499026034494317,-21.5087885519249,"26","018","Cajeme"
1967,0.579942409557773,0.43498665724385,-14.4955752313923,"26","047","Pitiquito"
1968,0.607371493588416,0.291681938957478,-31.5689554630937,"26","019","Cananea"
1971,0.550718172772819,0.342072233415697,-20.8645939357122,"26","042","Navojoa"
1983,0.639116868108207,0.432231093741421,-20.6885774366786,"27","006","Cunduacán"
1984,0.647621984028953,0.469830044078049,-17.7791939950904,"27","001","Balancán"
1985,0.630051353542348,0.341562262544912,-28.8489090997436,"27","016","Teapa"
1988,0.6407362179526,0.447139630576952,-19.3596587375648,"27","012","Macuspana"
1989,0.656345407217579,0.481656851877513,-17.4688555340066,"27","002","Cárdenas"
1991,0.692954328919445,0.545969950532293,-14.6984378387152,"27","004","Centro"
1992,0.687364895761006,0.473033661979822,-21.4331233781184,"27","005","Comalcalco"
1993,0.738768495197004,0.463292383473271,-27.5476111723732,"27","007","Emiliano Zapata"
1994,0.71921393391326,0.544201582773571,-17.5012351139689,"27","008","Huimanguillo"
1995,0.677157553813412,0.420240267814326,-25.6917285999087,"27","009","Jalapa"
1996,0.533607897188616,0.355688175053942,-17.7919722134673,"27","010","Jalpa de Méndez"
1997,0.670390004300745,0.415949451533177,-25.4440552767568,"27","011","Jonuta"
1998,0.608678712245137,0.373621979841705,-23.5056732403432,"27","013","Nacajuca"
1999,0.3612571927882,0.147465039519951,-21.3792153268249,"27","017","Tenosique"
2000,0.578808267586298,0.331547621006848,-24.726064657945,"28","003","Altamira"
2001,0.557466219079981,0.377935107955545,-17.9531111124436,"28","041","Victoria"
2010,0.684005778228403,0.469739886259755,-21.4265891968648,"28","038","Tampico"
2012,0.76512319752426,0.589225034441453,-17.5898163082808,"28","007","Camargo"
2014,0.647884599937047,0.419523262260155,-22.8361337676892,"28","032","Reynosa"
2015,0.48795988442934,0.28473179598987,-20.3228088439469,"28","033","Río Bravo"
2016,0.627085776045178,0.491070857550244,-13.6014918494934,"28","029","Ocampo"
2020,0.662768949484402,0.469604364481855,-19.3164585002548,"28","022","Matamoros"
2023,0.746835469019075,0.536055925712578,-21.0779543306497,"28","021","El Mante"
2026,0.582555975432522,0.432455126520441,-15.0100848912081,"28","027","Nuevo Laredo"
2030,0.611501168155146,0.456001520004106,-15.5499648151041,"28","016","Hidalgo"
2032,0.563486056500227,0.369900030884344,-19.3586025615883,"28","017","Jaumave"
2038,0.769547893640906,0.498841642033046,-27.070625160786,"28","009","Ciudad Madero"
2042,0.636890088572984,0.409451077469281,-22.7439011103703,"28","018","Jiménez"
2043,0.773377764692215,0.522681767773314,-25.0695996918901,"29","019","Tepetitla de Lardizábal"
2046,0.784612665488114,0.546596349541594,-23.8016315946519,"29","033","Tlaxcala"
2048,0.671208254045591,0.363609552255194,-30.7598701790397,"29","004","Atltzayanca"
2051,0.707989190666785,0.513963484259965,-19.4025706406821,"29","044","Zacatelco"
2056,0.607995221076323,0.440197267356741,-16.7797953719583,"29","025","San Pablo del Monte"
2057,0.567346422874889,0.364453741170977,-20.2892681703912,"29","058","Santa Catarina Ayometla"
2058,0.60819286534401,0.432590641841776,-17.5602223502234,"29","014","Hueyotlipan"
2059,0.662522552506251,0.433346706909728,-22.9175845596523,"29","028","Teolocholco"
2062,0.626419950110609,0.417696366410221,-20.8723583700387,"29","015","Ixtacuixtla de Mariano Matamoros"
2066,0.602205277431248,0.339014654473111,-26.3190622958138,"29","041","Papalotla de Xicohténcatl"
2067,0.677560853908625,0.502095060748281,-17.5465793160344,"29","038","Tzompantepec"
2068,0.681077058422822,0.46127712198895,-21.9799936433872,"29","023","Natívitas"
2072,0.621437319627005,0.406773856680225,-21.466346294678,"29","001","Amaxac de Guerrero"
2073,0.694379020428575,0.411705697981839,-28.2673322446736,"29","006","Calpulalpan"
2076,0.621048176084794,0.422669108905457,-19.8379067179337,"29","043","Yauhquemehcan"
2077,0.670854086998263,0.407384585515324,-26.346950148294,"29","013","Huamantla"
2078,0.75974724074897,0.557771703775328,-20.1975536973641,"29","002","Apetatitlán de Antonio Carvajal"
2079,0.731827193005506,0.44380302667835,-28.8024166327156,"29","005","Apizaco"
2080,0.59405562588942,0.333555407701478,-26.0500218187942,"29","018","Contla de Juan Cuamatzi"
2081,0.781347931300291,0.387506116607314,-39.3841814692977,"29","003","Atlangatepec"
2084,0.812347163169376,0.360774284324093,-45.1572878845283,"29","010","Chiautempan"
2085,0.560876219606556,0.3305757399776,-23.0300479628956,"29","007","El Carmen Tequexquitla"
2088,0.724815610723741,0.513548037302186,-21.1267573421555,"29","031","Tetla de la Solidaridad"
2089,0.723764874414783,0.545404250826509,-17.8360623588275,"29","032","Tetlatlahuca"
2091,0.675338498951802,0.408401658357329,-26.6936840594473,"29","035","Tocatlán"
2096,0.569444749928243,0.384412192952196,-18.5032556976047,"29","027","Tenancingo"
2101,0.623966291773367,0.41481811462654,-20.9148177146827,"29","039","Xaloztoc"
2112,0.626846919088449,0.440559158726063,-18.6287760362386,"30","079","Ixhuacán de los Reyes"
2113,0.632088598244808,0.413632766585474,-21.8455831659334,"30","192","Vega de Alatorre"
2118,0.774339906732772,0.431602073155173,-34.2737833577599,"30","206","Nanchital de Lázaro Cárdenas del Río"
2123,0.4609568850146,0.258729685978778,-20.2227199035822,"30","141","San Andrés Tuxtla"
2127,0.719997328635678,0.471247718458982,-24.8749610176696,"30","131","Poza Rica de Hidalgo"
2134,0.553876845775755,0.367488174359343,-18.6388671416411,"30","069","Gutiérrez Zamora"
2155,0.572834069299366,0.380526426127975,-19.230764317139,"30","032","Catemaco"
2157,0.514230712151161,0.3129945845493,-20.1236127601861,"30","039","Coatzacoalcos"
2163,0.512484944538283,0.311117874412909,-20.1367070125374,"30","033","Cazones de Herrera"
2166,0.813758577063267,0.688668152953733,-12.5090424109533,"30","028","Boca del Río"
2168,0.708942677746258,0.511769418630377,-19.7173259115881,"30","026","Banderilla"
2169,0.528946728379649,0.310348143318215,-21.8598585061433,"30","025","Ayahualulco"
2187,0.636725583619001,0.377132804798298,-25.9592778820703,"30","008","Alpatláhuac"
2202,0.701456132614328,0.484524809171158,-21.6931323443171,"30","048","Cosoleacaque"
2205,0.748833270405316,0.423361575104721,-32.5471695300595,"30","087","Xalapa"
2214,0.628543528173542,0.387289614698945,-24.1253913474597,"30","117","Omealca"
2222,0.59355540114421,0.35786122874974,-23.569417239447,"30","044","Córdoba"
2227,0.765537852336345,0.470743456184769,-29.4794396151576,"30","105","Medellín de Bravo"
2229,0.655879569773246,0.414274808845111,-24.1604760928135,"30","175","Tihuatlán"
2233,0.756621573098246,0.494621736795177,-26.1999836303069,"30","196","Yanga"
2243,0.560121134051698,0.395676959491949,-16.4444174559749,"30","201","Zongolica"
2250,0.748423804840169,0.477997083949582,-27.0426720890587,"30","081","Ixhuatlancillo"
2277,0.715123620121582,0.566156453268768,-14.8967166852814,"30","118","Orizaba"
2280,0.714637467980347,0.552442671279759,-16.2194796700589,"30","123","Pánuco"
2281,0.642060722126371,0.449591892926832,-19.2468829199538,"30","124","Papantla"
2288,0.674312115953981,0.4846741961663,-18.963791978768,"30","134","Puente Nacional"
2291,0.742385158167499,0.47162561473403,-27.0759543433469,"30","102","Martínez de la Torre"
2298,0.633947570244576,0.406155097565438,-22.7792472679138,"30","177","Tlacolulan"
2299,0.754720415091189,0.480846171778746,-27.3874243312443,"30","193","Veracruz"
2303,0.727201692348617,0.564445674975766,-16.2756017372851,"30","151","Tamiahua"
2307,0.533435770014901,0.342777960372658,-19.0657809642242,"30","155","Tantoyuca"
2311,0.479828424754962,0.293265448006302,-18.6562976748661,"30","159","Tehuipango"
2314,0.589461136073224,0.428304538551634,-16.115659752159,"30","167","Tepetzintla"
2318,0.61354868616647,0.392550528603233,-22.0998157563236,"31","101","Umán"
2333,0.599674115118387,0.361214301642111,-23.8459813476276,"31","102","Valladolid"
2335,0.698916613942752,0.463229554458337,-23.5687059484416,"31","069","Sotuta"
2348,0.675893216620858,0.473584340743991,-20.2308875876867,"31","050","Mérida"
2349,0.651769567425173,0.463120516804928,-18.8649050620246,"31","023","Chocholá"
2363,0.650658955109439,0.403817965628906,-24.6840989480534,"31","089","Ticul"
2365,0.626780515119632,0.432696050183799,-19.4084464935832,"31","068","Sinanché"
2374,0.504832191093535,0.303604683922111,-20.1227507171424,"31","098","Tzucacab"
2376,0.492446600371818,0.384246015269462,-10.8200585102356,"31","052","Motul"
2378,0.556167977388445,0.381074750175782,-17.5093227212664,"31","056","Oxkutzcab"
2383,0.505344610547643,0.263845215344258,-24.1499395203385,"31","040","Izamal"
2385,0.48957210232191,0.291610449242324,-19.7961653079586,"31","104","Yaxcabá"
2387,0.604087286165714,0.333526111870113,-27.0561174295601,"31","048","Maxcanú"
2388,0.548777768548173,0.332599193340214,-21.6178575207959,"31","096","Tizimín"
2404,0.557417783220487,0.335614862810526,-22.1802920409961,"31","079","Tekax"
2408,0.539475747511546,0.373151793271849,-16.6323954239698,"31","029","Dzilam González"
2409,0.521182840657277,0.324449687921943,-19.6733152735334,"31","041","Kanasín"
2410,0.513406484480957,0.381413377360043,-13.1993107120914,"31","038","Hunucmá"
2414,0.552259150413143,0.317239421765981,-23.5019728647162,"31","092","Tixcacalcupul"
2422,0.814694353764665,0.659214381359609,-15.5479972405057,"32","019","Jalpa"
2425,0.526845427613884,0.370105215898471,-15.6740211715413,"32","036","Ojocaliente"
2426,0.606726539601781,0.429721133660791,-17.700540594099,"32","035","Noria de Ángeles"
2428,0.604838955903899,0.359816920994867,-24.5022034909032,"32","040","Sain Alto"
2430,0.7079791553364,0.473603162802765,-23.4375992533635,"32","020","Jerez"
2431,0.652548149933697,0.409304134957882,-24.3244014975814,"32","010","Fresnillo"
2433,0.701934496660656,0.486252241229415,-21.5682255431241,"32","005","Calera"
2436,0.650336122167453,0.45288452536949,-19.7451596797963,"32","051","Villa de Cos"
2439,0.658686240752883,0.489123637305613,-16.956260344727,"32","048","Tlaltenango de Sánchez Román"
2441,0.713684307411926,0.473580991272829,-24.0103316139097,"32","025","Luis Moya"
2451,0.65498754141147,0.406713106129038,-24.8274435282432,"32","017","Guadalupe"
2455,0.740877596471471,0.557032996667484,-18.3844599803987,"32","056","Zacatecas"
2463,0.673952909541655,0.486095575745142,-18.7857333796512,"32","052","Villa García"
2464,0.594826514682243,0.401375872418155,-19.3450642264088,"32","024","Loreto"
2466,0.628136725624712,0.365865681482993,-26.2271044141719,"32","029","Miguel Auza"
2467,0.601797936195828,0.40816510384748,-19.3632832348348,"32","053","Villa González Ortega"
2468,0.655742498757414,0.462474112029434,-19.326838672798,"32","023","Juchipila"
2469,0.613864825846397,0.368627765866095,-24.5237059980302,"32","039","Río Grande"
2471,0.811971357789299,0.573118466489522,-23.8852891299777,"32","031","Monte Escobedo"
2473,0.691717575868784,0.517129221129013,-17.4588354739771,"32","008","Cuauhtémoc"
