"muni_idx","prev_principal_ponderado","prev_sensibilidad_sin_ponderar","n","dif_sin_menos_principal_pp","quintil_principal","quintil_sin_ponderar","cambia_quintil","estrato_n"
802,0.464138821588086,0.450949424828621,3,-1.31893967594646,4,4,FALSE,"n<=9"
809,0.311420047957218,0.339635727167,7,2.8215679209782,1,1,FALSE,"n<=9"
819,0.48174862656729,0.43371364208705,4,-4.80349844802404,4,4,FALSE,"n<=9"
821,0.292680263059394,0.317162376168232,3,2.44821131088386,1,1,FALSE,"n<=9"
824,0.364293239946763,0.41671103486794,6,5.24177949211769,2,3,TRUE,"n<=9"
828,0.401750098014603,0.37715337705978,8,-2.45967209548223,3,2,TRUE,"n<=9"
837,0.467400097676281,0.465040794406744,2,-0.235930326953709,4,4,FALSE,"n<=9"
839,0.403596373800504,0.403044941067319,3,-0.0551432733184254,3,3,FALSE,"n<=9"
850,0.45507791964891,0.48803547127414,3,3.29575516252303,4,5,TRUE,"n<=9"
851,0.403537695826196,0.44597200722067,10,4.24343113944743,3,4,TRUE,"n=10-29"
852,0.384419568735488,0.433879601354635,15,4.94600326191466,3,4,TRUE,"n=10-29"
854,0.301020240578411,0.333666076787421,4,3.26458362090094,1,1,FALSE,"n<=9"
858,0.462109939398102,0.417533604702949,13,-4.45763346951527,4,3,TRUE,"n=10-29"
867,0.476484615233763,0.46440605750663,3,-1.20785577271334,4,4,FALSE,"n<=9"
873,0.267565433681736,0.274046810257992,1,0.64813765762558,1,1,FALSE,"n<=9"
877,0.418971433891271,0.381039303139905,5,-3.79321307513665,3,2,TRUE,"n<=9"
883,0.32044431932929,0.333706440600157,3,1.32621212708673,1,1,FALSE,"n<=9"
885,0.334931388579746,0.381664465898554,5,4.67330773188078,2,2,FALSE,"n<=9"
886,0.366450175205746,0.383278289898174,3,1.68281146924279,2,2,FALSE,"n<=9"
889,0.362911631197679,0.375085643831187,2,1.21740126335078,2,2,FALSE,"n<=9"
894,0.555320691497897,0.524169751554201,4,-3.11509399436959,5,5,FALSE,"n<=9"
902,0.367819614123227,0.400730625748769,6,3.29110116255418,2,3,TRUE,"n<=9"
906,0.48113967763788,0.497397686686253,2,1.62580090483722,4,5,TRUE,"n<=9"
910,0.358834102385523,0.410598186308612,13,5.17640839230887,2,3,TRUE,"n=10-29"
911,0.48279432751674,0.437736934994531,5,-4.50573925222091,4,4,FALSE,"n<=9"
915,0.556725816519407,0.458634196755502,7,-9.80916197639048,5,4,TRUE,"n<=9"
916,0.453938918114048,0.449671072987096,1,-0.426784512695161,4,4,FALSE,"n<=9"
917,0.394378924535544,0.371157425931215,1,-2.3221498604329,3,2,TRUE,"n<=9"
919,0.466982500261818,0.443046270608422,2,-2.39362296533953,4,4,FALSE,"n<=9"
