"muni_idx","obs","pred_bym2","pred_naive","n","vecinos_retenidos","estrato_vecinos"
1,0.666666666666667,0.77610885716126,0.672447262844571,3,2,"1-2"
3,0.826446280991736,0.735985850611172,0.672447262844571,121,3,"3+"
4,0.333333333333333,0.595440522376542,0.672447262844571,3,1,"1-2"
6,0.666666666666667,0.718678473188486,0.672447262844571,9,3,"3+"
9,0.7,0.645459093090477,0.672447262844571,10,5,"3+"
10,0.75,0.658444556165854,0.672447262844571,24,4,"3+"
12,0.875,0.664070789410324,0.672447262844571,8,3,"3+"
13,0.6,0.659380028331041,0.672447262844571,65,3,"3+"
14,0.555555555555556,0.668557078415768,0.672447262844571,18,4,"3+"
15,0.5,0.606309706727742,0.672447262844571,4,2,"1-2"
17,0.608695652173913,0.605168223164051,0.672447262844571,46,3,"3+"
18,0.857142857142857,0.69616312194617,0.672447262844571,7,1,"1-2"
19,0.538461538461538,0.638035796714438,0.672447262844571,13,2,"1-2"
21,0.607142857142857,0.627618183832207,0.672447262844571,56,1,"1-2"
22,0.696629213483146,0.701142799866813,0.672447262844571,89,2,"1-2"
23,0.847826086956522,0.668596508260697,0.672447262844571,46,2,"1-2"
24,0.777777777777778,0.66516071586937,0.672447262844571,45,3,"3+"
25,0.75,0.681307650231974,0.672447262844571,4,0,"0"
28,0.470588235294118,0.571530875220739,0.672447262844571,17,4,"3+"
29,0.75,0.617862920815988,0.672447262844571,8,3,"3+"
31,0.629213483146067,0.645263113529262,0.672447262844571,89,3,"3+"
32,0,0.507132295304846,0.672447262844571,3,6,"3+"
33,0.428571428571429,0.667341761790219,0.672447262844571,14,1,"1-2"
35,0.833333333333333,0.54705697571486,0.672447262844571,12,2,"1-2"
36,0.285714285714286,0.564279100388177,0.672447262844571,7,2,"1-2"
38,0.782608695652174,0.665683727012601,0.672447262844571,23,4,"3+"
39,0.857142857142857,0.770546616695809,0.672447262844571,7,0,"0"
41,0.675675675675676,0.714807757295199,0.672447262844571,37,2,"1-2"
45,0.7,0.653899602220958,0.672447262844571,10,3,"3+"
46,1,0.654386803361458,0.672447262844571,1,0,"0"
47,0.875,0.541473911415062,0.672447262844571,8,4,"3+"
48,1,0.703981649713248,0.672447262844571,5,1,"1-2"
50,0.6,0.683195594489706,0.672447262844571,35,2,"1-2"
54,0.538461538461538,0.621387274703096,0.672447262844571,13,1,"1-2"
56,0.444444444444444,0.723670773844888,0.672447262844571,9,2,"1-2"
70,0.333333333333333,0.578319968167535,0.672447262844571,6,2,"1-2"
76,0.846153846153846,0.717982721224876,0.672447262844571,13,2,"1-2"
77,0.666666666666667,0.729396959600774,0.672447262844571,3,0,"0"
78,0.5,0.726878811623344,0.672447262844571,2,4,"3+"
79,0.75,0.713257429445692,0.672447262844571,4,3,"3+"
80,1,0.613709461473361,0.672447262844571,1,6,"3+"
81,0.583333333333333,0.708919233756565,0.672447262844571,24,2,"1-2"
82,0.75,0.622194374863178,0.672447262844571,16,1,"1-2"
83,0.75,0.709985954948659,0.672447262844571,32,3,"3+"
84,0.714285714285714,0.721664381703433,0.672447262844571,28,3,"3+"
85,0.571428571428571,0.641825715238602,0.672447262844571,7,2,"1-2"
87,0.5,0.57323297849068,0.672447262844571,4,3,"3+"
91,0.2,0.532604774800343,0.672447262844571,5,4,"3+"
92,0.375,0.585411798220011,0.672447262844571,8,2,"1-2"
95,0.875,0.646994195917149,0.672447262844571,8,3,"3+"
97,0.642857142857143,0.648579716999622,0.672447262844571,14,1,"1-2"
101,0.142857142857143,0.607756765683056,0.672447262844571,7,3,"3+"
105,1,0.591619513826404,0.672447262844571,1,1,"1-2"
109,0.428571428571429,0.604011602020084,0.672447262844571,7,2,"1-2"
113,0,0.467821850085589,0.672447262844571,2,0,"0"
127,0.5,0.517624255875888,0.672447262844571,8,3,"3+"
129,1,0.644246231113734,0.672447262844571,2,2,"1-2"
131,0.6,0.514166625595949,0.672447262844571,5,3,"3+"
133,1,0.713543852577175,0.672447262844571,4,1,"1-2"
135,0.333333333333333,0.54882809030144,0.672447262844571,3,1,"1-2"
146,0,0.477416138179312,0.672447262844571,6,1,"1-2"
148,0.888888888888889,0.58213918411887,0.672447262844571,9,0,"0"
154,1,0.61775513131533,0.672447262844571,1,0,"0"
156,0.5,0.579710738683099,0.672447262844571,8,2,"1-2"
158,0.636363636363636,0.561837205215892,0.672447262844571,11,1,"1-2"
159,0.357142857142857,0.531328268667455,0.672447262844571,14,3,"3+"
179,0.666666666666667,0.648213228085402,0.672447262844571,6,0,"0"
182,1,0.670476326369949,0.672447262844571,7,1,"1-2"
188,0.714285714285714,0.69349511219899,0.672447262844571,7,1,"1-2"
191,0.5,0.654170745605462,0.672447262844571,4,1,"1-2"
199,0.333333333333333,0.723203103518269,0.672447262844571,3,2,"1-2"
201,0.5,0.616892036785401,0.672447262844571,4,1,"1-2"
221,0.571428571428571,0.630133505077115,0.672447262844571,21,1,"1-2"
222,0.333333333333333,0.68782673054622,0.672447262844571,3,1,"1-2"
223,0,0.539291622977936,0.672447262844571,1,4,"3+"
224,0.666666666666667,0.792488062044262,0.672447262844571,3,0,"0"
225,0.5,0.576197415744953,0.672447262844571,4,2,"1-2"
229,0.85,0.694943512238679,0.672447262844571,20,1,"1-2"
231,0.714285714285714,0.631396246326039,0.672447262844571,7,1,"1-2"
234,0.5,0.694508763065978,0.672447262844571,6,2,"1-2"
235,1,0.718847750520243,0.672447262844571,1,1,"1-2"
237,0.666666666666667,0.682155841531736,0.672447262844571,15,1,"1-2"
241,1,0.857684352029798,0.672447262844571,1,2,"1-2"
242,0.5,0.649469847473775,0.672447262844571,2,2,"1-2"
244,1,0.735079059106381,0.672447262844571,9,0,"0"
259,0.701754385964912,0.709853768210809,0.672447262844571,57,2,"1-2"
260,0.428571428571429,0.572656010512885,0.672447262844571,7,0,"0"
262,0.739130434782609,0.688239118038535,0.672447262844571,69,0,"0"
273,0.9,0.790882575474006,0.672447262844571,10,1,"1-2"
275,0.692307692307692,0.677881476455261,0.672447262844571,13,4,"3+"
276,0.658536585365854,0.639489162023547,0.672447262844571,41,5,"3+"
277,0.8,0.686138107200593,0.672447262844571,15,5,"3+"
278,0.8125,0.734471919511869,0.672447262844571,16,6,"3+"
279,0.768115942028985,0.679262217162939,0.672447262844571,138,6,"3+"
280,0.863636363636364,0.691170554263077,0.672447262844571,22,2,"1-2"
281,0.8,0.724925628928513,0.672447262844571,40,5,"3+"
282,0.705882352941177,0.736226235014557,0.672447262844571,17,4,"3+"
283,0.692307692307692,0.738460725991319,0.672447262844571,13,6,"3+"
284,1,0.761464143345406,0.672447262844571,3,2,"1-2"
