"muni_idx","obs","pred_bym2","pred_naive","n","vecinos_retenidos","estrato_vecinos"
56,0.75,0.843476323288621,0.843359600230636,4,0,"0"
70,1,0.79079446780618,0.843359600230636,2,0,"0"
76,0.818181818181818,0.827728553270351,0.843359600230636,11,0,"0"
77,1,0.944431246049615,0.843359600230636,2,0,"0"
78,1,0.947713403540384,0.843359600230636,1,0,"0"
79,0.666666666666667,0.829106661775183,0.843359600230636,3,0,"0"
80,1,0.739595745055248,0.843359600230636,1,0,"0"
81,0.857142857142857,0.838094202773168,0.843359600230636,14,0,"0"
82,0.916666666666667,0.883582047314542,0.843359600230636,12,0,"0"
83,0.958333333333333,0.846012148588359,0.843359600230636,24,0,"0"
84,0.75,0.855705771637803,0.843359600230636,20,0,"0"
85,1,0.883058072884662,0.843359600230636,4,0,"0"
87,0.5,0.884552275048642,0.843359600230636,2,0,"0"
91,1,0.961595580388641,0.843359600230636,1,0,"0"
92,0.666666666666667,0.752006908524956,0.843359600230636,3,0,"0"
95,0.428571428571429,0.717482972723017,0.843359600230636,7,0,"0"
97,1,0.849190291082631,0.843359600230636,9,0,"0"
101,1,0.970676632391772,0.843359600230636,1,0,"0"
105,1,0.930311322672342,0.843359600230636,1,0,"0"
109,0,0.572154029057444,0.843359600230636,3,0,"0"
127,0.75,0.872668554481473,0.843359600230636,4,0,"0"
129,0,0.796681003938791,0.843359600230636,2,0,"0"
131,0.666666666666667,0.781680486901727,0.843359600230636,3,0,"0"
133,0.75,0.827816872327001,0.843359600230636,4,0,"0"
135,1,0.963451436777458,0.843359600230636,1,0,"0"
148,0.75,0.777221866706481,0.843359600230636,8,0,"0"
154,0,0.851320805154161,0.843359600230636,1,0,"0"
156,0.75,0.780396953424941,0.843359600230636,4,0,"0"
158,0.571428571428571,0.848725884907565,0.843359600230636,7,0,"0"
159,0.6,0.676059317940814,0.843359600230636,5,0,"0"
179,0.25,0.806680016172828,0.843359600230636,4,0,"0"
182,0.714285714285714,0.765844226374075,0.843359600230636,7,0,"0"
188,0.4,0.838950838136001,0.843359600230636,5,0,"0"
191,0,0.647292004800915,0.843359600230636,2,0,"0"
199,1,0.94252804792183,0.843359600230636,1,0,"0"
201,1,0.820374858443584,0.843359600230636,2,0,"0"
221,0.916666666666667,0.84276701218763,0.843359600230636,12,0,"0"
222,1,0.921742192697907,0.843359600230636,1,0,"0"
224,1,0.966255942794877,0.843359600230636,2,0,"0"
225,0.5,0.589908932521739,0.843359600230636,2,0,"0"
229,0.823529411764706,0.913636159736141,0.843359600230636,17,0,"0"
231,0.6,0.783519522188895,0.843359600230636,5,0,"0"
234,0.666666666666667,0.787981702032602,0.843359600230636,3,0,"0"
235,1,0.85037598724718,0.843359600230636,1,0,"0"
237,0.9,0.888600665573675,0.843359600230636,10,0,"0"
241,1,0.940139414682108,0.843359600230636,1,0,"0"
242,0,0.665237654109263,0.843359600230636,1,0,"0"
244,1,0.942233259013087,0.843359600230636,9,0,"0"
259,0.85,0.879390222366961,0.843359600230636,40,0,"0"
260,1,0.958105497168914,0.843359600230636,3,0,"0"
262,0.941176470588235,0.824508823809526,0.843359600230636,51,0,"0"
273,1,0.89661509473347,0.843359600230636,9,0,"0"
275,0.888888888888889,0.901778456529864,0.843359600230636,9,0,"0"
276,0.703703703703704,0.791829533286143,0.843359600230636,27,0,"0"
277,0.833333333333333,0.785509055847264,0.843359600230636,12,0,"0"
278,0.846153846153846,0.863858909923153,0.843359600230636,13,0,"0"
279,0.849056603773585,0.831753677050288,0.843359600230636,106,0,"0"
280,0.894736842105263,0.795648427545019,0.843359600230636,19,0,"0"
281,0.875,0.880172321285565,0.843359600230636,32,0,"0"
282,0.75,0.884547421614291,0.843359600230636,12,0,"0"
283,0.888888888888889,0.831095591026668,0.843359600230636,9,0,"0"
284,1,0.843253923243769,0.843359600230636,3,0,"0"
285,0.76,0.865728092334412,0.843359600230636,25,0,"0"
286,0.75,0.763395744011524,0.843359600230636,16,0,"0"
287,0.785714285714286,0.812010251840431,0.843359600230636,14,0,"0"
288,0.836363636363636,0.855502781067146,0.843359600230636,55,0,"0"
289,0.705882352941177,0.852453656160145,0.843359600230636,17,0,"0"
290,0.954545454545455,0.872371716763796,0.843359600230636,22,0,"0"
291,0.8,0.821043698790782,0.843359600230636,5,0,"0"
292,0.916666666666667,0.795836340109023,0.843359600230636,12,1,"1-2"
293,0.846153846153846,0.910679922639408,0.843359600230636,13,0,"0"
299,0.8,0.899089113122098,0.843359600230636,5,0,"0"
303,1,0.9563028128497,0.843359600230636,1,0,"0"
305,0.923076923076923,0.869063370793151,0.843359600230636,26,1,"1-2"
308,1,0.846554771230136,0.843359600230636,3,0,"0"
309,0.777777777777778,0.868464320707833,0.843359600230636,9,0,"0"
312,0.910714285714286,0.872017789675405,0.843359600230636,56,0,"0"
314,0.75,0.890213310364456,0.843359600230636,8,0,"0"
316,1,0.872060357193837,0.843359600230636,26,2,"1-2"
321,0.75,0.718224578715692,0.843359600230636,4,0,"0"
322,0.888888888888889,0.893937594648725,0.843359600230636,9,0,"0"
326,1,0.886330831015528,0.843359600230636,3,0,"0"
327,0.5,0.777727945916254,0.843359600230636,2,0,"0"
331,1,0.798671968983501,0.843359600230636,7,0,"0"
332,0.82089552238806,0.843518410556095,0.843359600230636,134,0,"0"
334,0.705882352941177,0.821476265074914,0.843359600230636,17,0,"0"
336,0.9,0.888246491965114,0.843359600230636,10,0,"0"
338,0.545454545454545,0.753741228756945,0.843359600230636,11,0,"0"
339,0.8,0.866997146058767,0.843359600230636,10,0,"0"
340,1,0.95277466683871,0.843359600230636,2,0,"0"
341,0.857142857142857,0.804480144762528,0.843359600230636,7,0,"0"
342,0.736842105263158,0.839002274331773,0.843359600230636,19,0,"0"
343,1,0.834229557649287,0.843359600230636,9,0,"0"
345,0.785714285714286,0.840972924189007,0.843359600230636,14,0,"0"
347,0.891891891891892,0.858035650344821,0.843359600230636,37,0,"0"
348,0.769230769230769,0.848063322870955,0.843359600230636,13,0,"0"
349,1,0.829077142611948,0.843359600230636,2,0,"0"
350,1,0.879495028562648,0.843359600230636,2,0,"0"
351,0.833333333333333,0.833307701001874,0.843359600230636,6,0,"0"
